user_id,num_product_views,avg_view_time,click_through_rate,avg_cart_value,purchase_frequency,num_categories_browsed,used_discount,membership_status,device_type,referral_channel,days_since_last_login
USER00336,18,91.93,0.24,68.42,0.76,6,1,Free,Mobile,Ads,82
USER00337,12,58.13,0.71,75.64,0.17,5,0,Free,Mobile,Ads,58
USER00338,19,74.86,0.15,56.22,0.15,3,0,Gold,Mobile,Ads,77
USER00339,17,59.41,0.09,97.56,1.01,2,0,Free,Mobile,Email,79
USER00340,9,34.31,0.33,28.81,2.35,8,1,Free,Desktop,Ads,36
USER00341,19,49.0,0.34,75.58,0.07,4,0,Silver,Mobile,Direct,73
USER00342,17,85.27,0.17,92.89,0.28,3,1,Platinum,Mobile,Email,1
USER00343,11,34.53,0.45,166.07,1.33,3,1,Free,Desktop,Email,54
USER00344,11,24.21,0.29,34.94,0.13,4,0,Silver,Desktop,Social,24
USER00345,14,22.32,0.33,15.47,3.16,3,0,Free,Mobile,Email,62
USER00346,19,40.65,0.36,104.37,1.05,2,0,Free,Mobile,Social,72
USER00347,12,24.93,0.35,88.17,0.73,2,1,Gold,Tablet,Ads,57
USER00348,16,78.48,0.46,85.53,0.02,5,1,Free,Mobile,Ads,41
USER00349,16,49.33,0.4,15.85,0.18,6,0,Free,Mobile,Email,68
USER00350,16,64.43,0.06,67.96,2.64,3,0,Free,Mobile,Social,61
USER00351,18,39.03,0.19,82.51,1.8,1,0,Platinum,Mobile,Email,7
USER00352,20,22.2,0.36,33.99,0.03,8,1,Gold,Mobile,Email,43
USER00353,14,18.81,0.2,31.01,5.47,3,0,Gold,Mobile,Social,81
USER00354,12,26.84,0.22,55.09,0.65,7,0,Platinum,Mobile,Email,42
USER00355,17,51.95,0.42,49.73,1.4,4,0,Free,Mobile,Email,43
USER00356,11,55.4,0.21,94.2,1.92,3,0,Free,Desktop,Direct,68
USER00357,9,57.06,0.24,59.6,4.7,3,1,Silver,Desktop,Direct,18
USER00358,12,15.23,0.26,44.37,3.32,2,1,Silver,Mobile,Ads,57
USER00359,11,44.99,0.35,138.73,1.36,4,0,Free,Desktop,Social,70
USER00360,20,24.48,0.65,92.53,0.23,4,1,Silver,Mobile,Email,86
USER00361,16,53.03,0.29,87.58,2.8,2,0,Free,Desktop,Ads,8
USER00362,14,54.58,0.23,45.9,2.55,3,0,Gold,Mobile,Ads,58
USER00363,15,21.56,0.14,42.76,1.53,7,1,Free,Mobile,Ads,62
USER00364,11,64.36,0.34,65.44,6.8,3,0,Silver,Desktop,Social,17
USER00365,8,91.78,0.17,114.38,1.13,3,0,Free,Desktop,Email,62
USER00366,12,61.7,0.19,40.69,0.36,4,0,Free,Desktop,Direct,61
USER00367,12,41.74,0.47,17.11,0.44,1,1,Silver,Desktop,Ads,58
USER00368,18,38.67,0.23,25.56,0.78,5,1,Free,Tablet,Direct,43
USER00369,16,40.82,0.73,19.05,0.82,4,0,Silver,Mobile,Social,63
USER00370,18,29.79,0.55,53.45,2.67,5,1,Silver,Mobile,Email,6
USER00371,16,50.05,0.18,111.19,3.27,5,1,Silver,Mobile,Social,17
USER00372,15,22.23,0.48,16.49,0.72,1,1,Gold,Mobile,Social,84
USER00373,13,7.21,0.22,72.23,4.36,1,0,Free,Mobile,Direct,36
USER00374,9,49.39,0.1,54.57,3.95,6,0,Platinum,Desktop,Social,82
USER00375,18,45.42,0.24,69.31,0.79,6,0,Free,Mobile,Direct,35
USER00376,17,33.58,0.48,56.21,3.04,4,1,Free,Desktop,Ads,0
USER00377,12,19.35,0.17,8.94,0.18,4,0,Silver,Mobile,Direct,7
USER00378,12,50.79,0.22,60.0,1.07,3,0,Silver,Mobile,Direct,51
USER00379,13,25.2,0.27,103.08,1.87,1,1,Free,Tablet,Social,60
USER00380,22,42.22,0.38,80.33,0.64,4,0,Free,Desktop,Ads,79
USER00381,24,80.3,0.09,66.53,0.04,4,0,Gold,Mobile,Direct,49
USER00382,11,58.02,0.46,96.7,0.09,5,0,Silver,Mobile,Email,82
USER00383,20,17.62,0.16,68.5,3.37,3,0,Free,Mobile,Direct,10
USER00384,19,19.5,0.53,52.76,1.1,6,1,Free,Mobile,Ads,47
USER00385,17,48.04,0.38,50.3,0.25,2,0,Free,Mobile,Ads,54
USER00386,12,17.49,0.52,67.25,3.49,5,0,Silver,Mobile,Email,11
USER00387,23,4.97,0.18,117.32,4.28,2,1,Platinum,Mobile,Email,36
USER00388,11,55.65,0.22,43.26,0.59,3,1,Free,Desktop,Email,46
USER00389,21,51.42,0.35,43.86,1.32,4,0,Free,Tablet,Direct,36
USER00390,17,54.01,0.45,102.41,0.59,4,1,Free,Mobile,Direct,22
USER00391,23,50.26,0.26,80.38,1.94,4,0,Platinum,Tablet,Ads,13
USER00392,13,43.69,0.51,119.42,4.43,3,0,Gold,Desktop,Direct,21
USER00393,12,31.76,0.13,118.92,0.04,7,0,Gold,Mobile,Email,66
USER00394,13,55.32,0.23,100.08,0.95,5,1,Free,Mobile,Email,30
USER00395,8,75.6,0.33,98.79,2.41,3,0,Silver,Mobile,Email,73
USER00396,15,34.98,0.22,77.44,1.75,1,0,Platinum,Mobile,Social,75
USER00397,13,24.59,0.05,20.49,0.3,2,0,Silver,Desktop,Email,60
USER00398,20,22.3,0.17,48.8,0.75,3,1,Gold,Mobile,Email,33
USER00399,12,27.67,0.18,51.88,0.95,3,0,Silver,Mobile,Ads,40
USER00400,20,49.05,0.27,106.97,2.05,4,0,Silver,Tablet,Email,25
USER00401,20,2.21,0.24,127.81,0.92,3,1,Free,Mobile,Email,15
USER00402,18,53.78,0.26,75.22,0.57,4,0,Silver,Desktop,Email,47
USER00403,15,57.88,0.16,82.19,0.8,3,0,Free,Mobile,Social,71
USER00404,18,9.04,0.36,56.86,5.11,3,1,Free,Mobile,Social,29
USER00405,14,25.42,0.12,67.24,0.07,3,0,Free,Tablet,Direct,6
USER00406,12,46.59,0.39,62.0,0.61,2,1,Free,Mobile,Email,61
USER00407,13,42.13,0.61,127.25,0.33,3,0,Gold,Mobile,Ads,20
USER00408,12,55.39,0.48,122.1,0.77,2,0,Silver,Mobile,Email,9
USER00409,6,42.18,0.13,34.92,1.32,2,0,Free,Desktop,Direct,85
USER00410,14,70.3,0.27,78.61,0.32,3,0,Silver,Mobile,Direct,44
USER00411,19,38.58,0.44,66.86,0.83,3,0,Gold,Mobile,Social,46
USER00412,14,25.34,0.26,-36.4,2.64,5,0,Gold,Mobile,Ads,44
USER00413,23,23.73,0.55,114.36,1.54,3,0,Free,Mobile,Email,12
USER00414,16,59.71,0.26,149.21,1.71,4,0,Free,Mobile,Ads,45
USER00415,23,45.59,0.4,104.92,4.23,6,0,Free,Mobile,Email,18
USER00416,16,57.67,0.21,63.85,0.79,2,1,Free,Desktop,Social,75
USER00417,12,57.26,0.35,113.57,9.33,8,0,Free,Mobile,Ads,87
USER00418,11,4.6,0.21,89.2,0.72,3,0,Platinum,Mobile,Social,55
USER00419,18,22.2,0.2,134.64,0.3,4,1,Free,Desktop,Direct,36
USER00420,14,24.59,0.47,85.57,2.47,3,1,Free,Tablet,Direct,29
USER00421,17,28.68,0.03,74.99,1.07,4,1,Silver,Desktop,Direct,67
USER00422,19,36.59,0.06,73.51,0.63,5,0,Free,Desktop,Direct,78
USER00423,11,64.98,0.09,66.6,0.42,2,0,Free,Mobile,Ads,80
USER00424,16,68.97,0.55,91.67,2.58,1,0,Free,Mobile,Direct,46
USER00425,9,39.14,0.13,119.93,1.25,2,0,Platinum,Desktop,Email,88
USER00426,12,39.97,0.78,42.41,1.47,1,0,Free,Desktop,Email,60
USER00427,17,30.89,0.07,100.17,0.93,2,0,Gold,Desktop,Email,48
USER00428,9,46.78,0.05,166.74,0.36,5,0,Platinum,Mobile,Social,65
USER00429,13,49.05,0.18,45.48,0.62,2,0,Free,Mobile,Direct,30
USER00430,18,61.13,0.25,102.98,0.21,6,1,Free,Mobile,Email,75
USER00431,8,60.97,0.36,71.96,0.63,4,1,Free,Mobile,Direct,7
USER00432,17,-1.04,0.17,32.17,3.66,0,1,Free,Desktop,Social,27
USER00433,20,41.95,0.56,23.28,1.28,2,0,Free,Desktop,Email,72
USER00434,15,72.68,0.45,96.51,0.07,6,1,Free,Desktop,Direct,37
USER00435,19,36.24,0.21,36.88,2.17,2,0,Free,Desktop,Email,41
USER00436,17,67.78,0.42,100.59,2.19,2,0,Free,Desktop,Email,69
USER00437,12,38.87,0.22,78.0,2.14,2,0,Free,Tablet,Direct,47
USER00438,19,48.5,0.17,132.14,1.44,5,0,Gold,Desktop,Social,76
USER00439,17,22.26,0.41,47.69,0.05,5,0,Silver,Desktop,Social,64
USER00440,17,23.02,0.2,44.58,0.72,7,0,Free,Mobile,Email,62
USER00441,16,59.51,0.37,110.05,0.59,6,0,Silver,Mobile,Email,75
USER00442,20,62.64,0.25,66.49,0.03,4,0,Free,Mobile,Social,72
USER00443,19,45.53,0.46,102.2,0.13,2,0,Free,Desktop,Direct,55
USER00444,13,20.45,0.33,114.13,0.82,5,1,Free,Mobile,Ads,8
USER00445,19,45.88,0.39,121.4,3.19,4,0,Silver,Tablet,Direct,75
USER00446,16,70.14,0.24,36.95,4.9,1,1,Free,Mobile,Direct,59
USER00447,17,79.86,0.51,65.56,2.04,3,1,Silver,Desktop,Social,40
USER00448,18,38.67,0.16,22.89,0.38,4,0,Free,Mobile,Email,22
USER00449,18,11.8,0.4,113.72,3.82,1,1,Silver,Mobile,Direct,64
USER00450,25,61.81,0.07,70.82,5.72,4,1,Free,Mobile,Social,0
USER00451,17,39.48,0.36,3.68,0.84,3,0,Silver,Mobile,Email,71
USER00452,13,63.86,0.36,110.05,1.11,5,0,Silver,Mobile,Social,40
USER00453,8,50.62,0.6,102.05,0.64,3,0,Gold,Mobile,Ads,51
USER00454,13,27.33,0.4,45.18,2.87,2,0,Silver,Mobile,Email,61
USER00455,18,46.16,0.12,69.28,0.53,6,0,Free,Mobile,Direct,47
USER00456,18,71.17,0.28,93.9,0.17,11,0,Gold,Tablet,Direct,15
USER00457,15,42.02,0.18,107.55,0.91,4,0,Free,Tablet,Email,28
USER00458,17,24.3,0.15,56.48,0.28,4,0,Silver,Mobile,Social,29
USER00459,14,13.23,0.25,105.24,0.85,11,1,Free,Mobile,Direct,3
USER00460,17,29.56,0.02,67.9,1.32,4,0,Free,Mobile,Ads,70
USER00461,17,36.8,0.6,87.24,2.43,4,0,Free,Desktop,Social,80
USER00462,24,61.4,0.33,84.44,1.77,3,0,Free,Mobile,Social,84
USER00463,14,22.58,0.12,20.44,2.01,5,0,Silver,Tablet,Direct,28
USER00464,14,76.08,0.18,53.61,1.34,1,0,Gold,Mobile,Email,86
USER00465,14,18.26,0.26,38.52,0.13,4,1,Platinum,Tablet,Direct,9
USER00466,21,91.63,0.15,50.65,3.18,5,0,Gold,Desktop,Email,15
USER00467,11,79.51,0.17,84.37,1.8,4,1,Free,Mobile,Ads,57
USER00468,17,47.82,0.28,51.64,2.34,5,0,Platinum,Desktop,Direct,69
USER00469,20,12.05,0.52,84.85,4.24,2,0,Free,Tablet,Social,80
USER00470,26,43.89,0.47,41.76,5.17,3,1,Gold,Mobile,Direct,68
USER00471,18,37.26,0.4,65.15,4.97,6,0,Free,Desktop,Email,24
USER00472,10,19.51,0.12,119.46,0.47,3,0,Platinum,Desktop,Social,1
USER00473,22,50.82,0.18,50.5,2.86,6,0,Silver,Mobile,Direct,24
USER00474,19,28.53,0.37,98.27,4.78,2,1,Silver,Mobile,Direct,18
USER00475,9,30.7,0.16,31.04,1.84,3,1,Free,Mobile,Email,62
USER00476,17,40.93,0.33,100.0,1.89,1,1,Free,Mobile,Email,44
USER00477,11,33.5,0.04,48.53,3.23,6,1,Free,Mobile,Email,72
USER00478,12,86.56,0.34,53.61,0.51,5,0,Silver,Mobile,Ads,25
USER00479,13,34.29,0.61,106.25,0.32,5,0,Platinum,Mobile,Direct,11
USER00480,14,53.82,0.51,3.17,0.86,5,1,Gold,Mobile,Email,11
USER00481,16,47.91,0.5,69.49,4.49,4,0,Free,Desktop,Social,60
USER00482,18,52.06,0.4,103.19,0.09,3,1,Free,Mobile,Direct,69
USER00483,15,53.58,0.31,20.1,0.88,4,0,Gold,Mobile,Ads,75
USER00484,10,62.63,0.6,70.29,1.76,3,0,Platinum,Desktop,Email,18
USER00485,16,50.33,0.17,38.22,1.58,6,0,Silver,Desktop,Direct,13
USER00486,16,49.5,0.39,54.17,2.49,4,0,Free,Mobile,Ads,75
USER00487,13,46.17,0.44,78.06,0.47,1,1,Free,Desktop,Email,16
USER00488,9,42.23,0.17,89.55,0.4,5,0,Platinum,Mobile,Email,22
USER00489,4,26.76,0.26,89.16,2.64,6,1,Platinum,Desktop,Ads,29
USER00490,14,43.78,0.26,110.83,2.62,5,1,Free,Mobile,Social,29
USER00491,16,49.83,0.48,67.83,0.43,4,1,Free,Mobile,Social,86
USER00492,19,53.04,0.25,56.58,0.87,5,0,Free,Mobile,Ads,26
USER00493,11,48.61,0.2,87.15,0.9,3,1,Free,Mobile,Ads,41
USER00494,17,40.34,0.48,107.84,1.08,3,0,Free,Desktop,Ads,20
USER00495,7,43.86,0.61,53.83,2.72,1,0,Gold,Mobile,Direct,55
USER00496,17,33.93,0.57,83.22,1.39,3,0,Platinum,Mobile,Email,13
USER00497,13,51.26,0.08,88.3,1.1,3,1,Free,Desktop,Email,63
USER00498,15,40.58,0.44,75.92,0.51,4,1,Free,Desktop,Ads,6
USER00499,14,48.61,0.08,85.73,0.06,4,1,Gold,Desktop,Ads,73
USER00500,15,65.02,0.49,95.81,3.75,5,1,Gold,Mobile,Direct,43
USER00501,8,30.81,0.55,82.29,1.89,4,1,Free,Mobile,Social,53
USER00502,12,56.93,0.28,74.44,0.12,1,1,Silver,Desktop,Social,37
USER00503,20,45.66,0.11,71.23,0.53,1,0,Silver,Mobile,Email,67
USER00504,11,85.42,0.44,105.71,1.56,3,0,Platinum,Mobile,Social,42
USER00505,17,40.67,0.07,85.89,0.35,1,1,Gold,Mobile,Direct,15
USER00506,16,58.9,0.09,108.87,0.17,6,1,Silver,Tablet,Direct,87
USER00507,11,45.31,0.51,78.48,1.2,1,0,Gold,Mobile,Social,72
USER00508,8,17.23,0.11,94.42,0.6,3,1,Gold,Mobile,Direct,56
USER00509,12,34.59,0.65,91.54,2.64,1,1,Free,Mobile,Email,65
USER00510,20,62.61,0.51,57.56,4.52,4,1,Gold,Mobile,Direct,74
USER00511,18,36.35,0.2,2.06,1.33,1,0,Free,Desktop,Direct,20
USER00512,13,0.59,0.07,25.75,1.87,2,0,Free,Mobile,Social,27
USER00513,20,44.37,0.12,100.15,6.15,6,0,Free,Mobile,Social,31
USER00514,14,23.15,0.48,91.71,0.38,1,0,Silver,Mobile,Direct,88
USER00515,15,47.64,0.75,75.1,3.53,3,0,Free,Mobile,Email,86
USER00516,21,76.02,0.19,82.42,1.23,4,0,Free,Desktop,Email,68
USER00517,12,60.39,0.56,55.04,0.31,6,0,Free,Mobile,Social,45
USER00518,21,75.73,0.35,53.22,0.51,4,1,Silver,Mobile,Ads,14
USER00519,16,33.77,0.3,66.46,1.75,3,0,Platinum,Mobile,Social,76
USER00520,18,42.14,0.36,99.1,3.83,4,1,Free,Mobile,Email,57
USER00521,11,24.11,0.35,106.19,0.19,4,0,Free,Mobile,Email,26
USER00522,27,31.32,0.12,84.83,1.53,3,1,Silver,Desktop,Ads,22
USER00523,20,26.46,0.38,77.96,0.71,5,0,Free,Mobile,Email,14
USER00524,12,18.87,0.42,73.39,0.58,2,0,Platinum,Mobile,Email,12
USER00525,14,72.32,0.14,63.23,0.3,7,0,Silver,Mobile,Social,61
USER00526,13,3.16,0.55,15.65,3.29,5,0,Silver,Mobile,Social,30
USER00527,10,72.4,0.27,101.13,0.68,6,1,Platinum,Tablet,Social,55
USER00528,26,69.92,0.05,95.83,0.88,5,0,Silver,Desktop,Social,75
USER00529,17,55.0,0.12,83.84,0.35,4,0,Free,Desktop,Email,42
USER00530,18,22.71,0.11,93.62,1.4,2,0,Silver,Mobile,Ads,88
USER00531,26,13.36,0.19,127.88,0.87,5,0,Free,Mobile,Email,14
USER00532,12,34.03,0.47,59.66,0.32,3,1,Silver,Desktop,Ads,65
USER00533,11,57.5,0.4,84.35,0.56,2,0,Silver,Mobile,Email,34
USER00534,13,45.06,0.07,37.77,0.74,4,1,Free,Mobile,Direct,32
USER00535,14,24.13,0.1,127.18,0.12,3,0,Silver,Mobile,Email,3
USER00536,16,67.96,0.73,77.37,0.08,4,0,Free,Tablet,Direct,51
USER00537,11,78.69,0.04,14.62,7.34,4,0,Free,Mobile,Social,69
USER00538,17,40.47,0.32,63.83,3.94,1,0,Free,Mobile,Ads,80
USER00539,16,47.19,0.04,113.93,1.35,5,0,Silver,Desktop,Social,70
USER00540,11,14.82,0.11,96.79,0.42,3,0,Silver,Desktop,Direct,53
USER00541,12,36.71,0.59,124.63,0.4,2,0,Free,Mobile,Ads,20
USER00542,5,55.21,0.29,71.7,0.87,2,1,Free,Desktop,Email,85
USER00543,14,52.1,0.04,99.87,0.73,5,0,Free,Mobile,Social,65
USER00544,13,34.85,0.14,86.22,1.98,3,1,Silver,Desktop,Direct,33
USER00545,5,39.52,0.09,85.49,0.78,3,1,Free,Desktop,Social,32
USER00546,14,36.06,0.49,45.71,4.66,5,0,Free,Mobile,Direct,50
USER00547,15,39.43,0.19,-16.96,0.44,8,1,Silver,Desktop,Social,3
USER00548,10,53.46,0.27,73.32,0.04,2,1,Free,Mobile,Ads,83
USER00549,13,5.65,0.28,12.13,1.39,4,1,Gold,Mobile,Social,67
USER00550,11,43.51,0.53,92.99,6.63,2,1,Free,Desktop,Social,69
USER00551,26,52.0,0.44,62.41,2.86,5,0,Free,Desktop,Ads,22
USER00552,17,33.59,0.57,49.89,0.01,5,0,Free,Mobile,Email,36
USER00553,20,35.41,0.12,49.09,1.28,5,0,Free,Desktop,Email,51
USER00554,17,35.99,0.08,77.34,0.91,3,0,Free,Mobile,Ads,14
USER00555,23,35.42,0.24,103.73,2.19,5,1,Silver,Desktop,Email,82
USER00556,15,45.12,0.63,66.13,0.44,2,1,Free,Desktop,Social,79
USER00557,20,47.58,0.47,52.3,0.42,9,1,Free,Mobile,Social,72
USER00558,17,2.99,0.39,52.71,0.57,3,0,Free,Mobile,Social,61
USER00559,11,58.06,0.3,123.6,0.42,4,1,Free,Mobile,Ads,52
USER00560,14,39.2,0.14,73.6,0.03,8,1,Silver,Desktop,Email,73
USER00561,9,83.66,0.36,-7.1,1.48,5,0,Gold,Mobile,Direct,44
USER00562,16,21.17,0.02,63.23,1.42,2,1,Free,Desktop,Direct,38
USER00563,20,27.65,0.49,31.98,2.86,6,1,Free,Desktop,Direct,77
USER00564,13,40.94,0.39,56.48,1.79,3,0,Silver,Mobile,Social,44
USER00565,19,53.26,0.22,39.68,1.54,2,1,Gold,Mobile,Direct,8
USER00566,19,5.98,0.36,132.21,0.4,3,0,Free,Mobile,Email,77
USER00567,15,28.42,0.17,84.56,2.02,2,1,Free,Mobile,Direct,34
USER00568,13,56.83,0.18,107.01,2.9,6,1,Silver,Desktop,Ads,48
USER00569,14,26.04,0.43,131.75,0.88,2,1,Gold,Desktop,Email,41
USER00570,14,72.4,0.43,83.76,1.17,9,0,Free,Desktop,Direct,16
USER00571,12,35.92,0.1,151.54,2.3,6,1,Platinum,Desktop,Direct,15
USER00572,12,27.01,0.2,29.05,0.94,3,0,Free,Tablet,Direct,54
USER00573,16,57.2,0.26,117.3,1.65,4,0,Silver,Mobile,Social,15
USER00574,16,77.15,0.39,80.92,0.36,4,0,Free,Mobile,Social,85
USER00575,14,53.33,0.19,101.13,1.32,6,0,Silver,Desktop,Direct,60
USER00576,15,70.21,0.4,70.71,0.06,4,1,Silver,Mobile,Direct,70
USER00577,14,78.53,0.61,94.64,0.35,3,0,Silver,Mobile,Social,60
USER00578,16,26.56,0.1,87.74,3.81,7,1,Free,Desktop,Ads,50
USER00579,16,63.77,0.4,72.11,1.36,6,0,Platinum,Tablet,Email,32
USER00580,19,14.53,0.1,79.31,0.91,3,0,Free,Mobile,Email,73
USER00581,24,53.5,0.4,127.72,1.11,2,1,Gold,Mobile,Email,2
USER00582,11,43.57,0.15,53.14,0.0,2,0,Silver,Mobile,Social,36
USER00583,13,69.86,0.41,121.25,0.92,5,0,Silver,Mobile,Ads,58
USER00584,15,68.45,0.17,52.56,0.23,5,0,Silver,Mobile,Ads,40
USER00585,12,56.4,0.16,95.0,2.93,1,0,Gold,Mobile,Email,55
USER00586,19,50.97,0.29,73.36,0.8,3,0,Platinum,Desktop,Ads,78
USER00587,13,55.17,0.15,93.87,0.4,3,1,Gold,Desktop,Direct,49
USER00588,18,46.24,0.08,84.12,1.08,5,0,Silver,Desktop,Social,88
USER00589,14,43.78,0.1,90.64,0.68,3,0,Free,Mobile,Direct,12
USER00590,11,73.85,0.09,94.1,0.92,8,1,Free,Mobile,Social,83
USER00591,11,76.26,0.49,80.78,1.94,3,1,Free,Desktop,Direct,17
USER00592,17,42.17,0.3,112.5,1.07,5,0,Free,Mobile,Direct,40
USER00593,16,49.75,0.52,90.7,3.7,8,0,Platinum,Mobile,Email,76
USER00594,25,46.63,0.15,127.6,0.45,2,0,Free,Tablet,Ads,60
USER00595,19,12.77,0.18,68.34,0.59,1,1,Silver,Mobile,Ads,52
USER00596,24,38.27,0.58,52.97,2.25,7,0,Free,Mobile,Email,26
USER00597,12,76.99,0.1,88.81,2.29,4,0,Free,Tablet,Ads,49
USER00598,16,30.0,0.26,32.1,5.63,4,1,Gold,Desktop,Direct,48
USER00599,13,87.29,0.43,107.72,1.48,3,0,Platinum,Mobile,Direct,7
USER00600,18,68.44,0.49,64.45,1.28,2,0,Silver,Mobile,Direct,6
USER00601,19,53.03,0.12,102.56,1.33,4,0,Free,Mobile,Social,74
USER00602,17,56.22,0.36,85.94,0.67,5,0,Free,Mobile,Ads,26
USER00603,16,26.66,0.14,73.75,0.73,4,1,Free,Mobile,Social,79
USER00604,16,39.7,0.72,84.77,0.49,4,0,Free,Desktop,Direct,60
USER00605,11,73.83,0.15,32.08,1.36,3,0,Silver,Mobile,Email,35
USER00606,16,32.71,0.26,62.74,2.75,4,0,Silver,Desktop,Email,55
USER00607,12,66.22,0.15,99.09,1.51,3,0,Gold,Desktop,Email,17
USER00608,16,17.46,0.48,35.15,0.96,9,0,Free,Mobile,Ads,64
USER00609,17,21.04,0.48,92.68,0.1,7,1,Free,Desktop,Direct,85
USER00610,14,83.03,0.42,100.92,0.43,5,0,Free,Mobile,Email,53
USER00611,10,44.76,0.12,55.65,2.8,5,1,Gold,Mobile,Ads,81
USER00612,18,34.23,0.42,114.88,0.76,0,0,Platinum,Mobile,Direct,35
USER00613,12,72.25,0.09,99.36,3.25,1,1,Silver,Mobile,Email,59
USER00614,11,69.92,0.06,116.42,0.42,3,0,Gold,Tablet,Email,33
USER00615,11,63.42,0.27,86.03,1.29,4,0,Platinum,Tablet,Email,12
USER00616,8,33.6,0.36,62.64,4.98,2,0,Free,Mobile,Email,34
USER00617,8,39.26,0.58,110.09,1.22,6,1,Silver,Mobile,Direct,89
USER00618,12,51.23,0.04,75.37,0.35,3,1,Silver,Desktop,Ads,26
USER00619,20,58.89,0.09,103.18,0.39,5,0,Platinum,Desktop,Ads,26
USER00620,15,34.83,0.18,61.47,0.26,1,1,Silver,Mobile,Social,9
USER00621,13,48.41,0.2,58.67,0.03,4,0,Silver,Mobile,Email,81
USER00622,16,50.35,0.56,52.73,1.77,6,0,Free,Mobile,Email,64
USER00623,15,70.74,0.29,117.46,2.29,9,1,Silver,Mobile,Email,3
USER00624,11,60.09,0.32,94.6,2.57,2,0,Silver,Mobile,Direct,72
USER00625,11,14.86,0.49,30.56,0.11,2,0,Silver,Mobile,Ads,17
USER00626,9,40.73,0.44,65.7,4.28,6,1,Free,Tablet,Email,49
USER00627,18,26.42,0.31,81.72,1.45,8,0,Free,Mobile,Social,45
USER00628,17,56.36,0.37,120.43,0.14,9,0,Gold,Mobile,Email,66
USER00629,22,63.46,0.38,66.49,0.13,2,0,Silver,Mobile,Social,78
USER00630,14,47.03,0.01,106.75,1.07,4,0,Silver,Mobile,Email,17
USER00631,15,39.64,0.33,125.9,0.42,2,1,Silver,Mobile,Social,38
USER00632,15,46.38,0.37,37.83,0.41,6,1,Platinum,Desktop,Email,40
USER00633,9,49.18,0.47,76.94,0.02,5,1,Silver,Desktop,Direct,2
USER00634,10,32.2,0.43,55.59,0.99,3,1,Free,Tablet,Social,56
USER00635,18,20.63,0.16,118.77,0.14,9,0,Free,Tablet,Email,83
USER00636,12,4.0,0.17,92.21,0.12,4,0,Gold,Tablet,Email,11
USER00637,9,70.34,0.07,61.95,0.26,7,0,Gold,Mobile,Ads,3
USER00638,16,54.93,0.1,45.79,0.02,4,1,Gold,Tablet,Social,44
USER00639,14,52.25,0.37,56.31,0.16,5,1,Silver,Mobile,Email,29
USER00640,16,70.3,0.22,46.66,1.35,1,1,Free,Desktop,Email,19
USER00641,22,19.89,0.44,58.3,0.44,6,1,Free,Mobile,Email,17
USER00642,14,10.29,0.1,56.36,0.11,4,1,Free,Mobile,Social,45
USER00643,19,52.68,0.06,91.26,0.22,3,1,Silver,Mobile,Email,42
USER00644,8,50.87,0.52,51.29,0.07,5,0,Silver,Mobile,Direct,12
USER00645,11,10.37,0.21,90.22,2.25,1,1,Free,Mobile,Ads,73
USER00646,22,52.19,0.21,54.71,1.24,9,1,Silver,Tablet,Ads,31
USER00647,16,37.0,0.02,39.74,0.96,6,0,Free,Desktop,Direct,70
USER00648,11,28.86,0.32,67.55,3.1,4,1,Gold,Desktop,Ads,57
USER00649,14,38.33,0.22,56.17,0.12,6,1,Silver,Desktop,Social,28
USER00650,13,-3.83,0.1,40.47,0.06,1,1,Free,Mobile,Ads,27
USER00651,25,33.17,0.33,56.6,0.83,3,1,Free,Mobile,Direct,71
USER00652,13,30.91,0.45,122.49,0.46,2,0,Gold,Desktop,Direct,24
USER00653,14,56.14,0.17,62.67,0.97,5,1,Free,Mobile,Direct,70
USER00654,17,41.84,0.4,83.75,3.51,10,1,Free,Mobile,Direct,69
USER00655,16,57.78,0.39,54.57,0.89,3,1,Free,Mobile,Direct,23
USER00656,10,-5.99,0.04,98.49,0.28,6,0,Free,Desktop,Ads,81
USER00657,18,28.22,0.09,35.55,2.4,2,0,Free,Desktop,Social,74
USER00658,10,56.12,0.13,109.43,0.74,2,1,Free,Mobile,Direct,20
USER00659,13,38.82,0.15,102.45,2.11,3,0,Free,Desktop,Direct,54
USER00660,17,61.91,0.25,71.47,0.23,3,1,Gold,Mobile,Ads,74
USER00661,19,8.91,0.45,123.42,0.62,3,0,Silver,Mobile,Direct,35
USER00662,13,59.62,0.26,99.05,0.03,7,0,Free,Mobile,Social,89
USER00663,15,32.22,0.32,145.5,0.4,6,1,Free,Desktop,Direct,77
USER00664,14,30.28,0.39,98.22,1.56,6,0,Silver,Mobile,Ads,31
USER00665,13,64.82,0.28,42.17,0.52,3,0,Free,Desktop,Ads,24
USER00666,19,68.24,0.16,55.77,0.22,6,1,Platinum,Desktop,Email,28
USER00667,18,65.69,0.12,102.59,0.09,3,0,Silver,Mobile,Direct,53
USER00668,14,85.77,0.19,30.33,1.38,3,1,Free,Mobile,Direct,37
USER00669,18,70.34,0.46,73.09,0.12,4,0,Gold,Mobile,Direct,75
USER00670,15,29.09,0.17,-14.81,2.41,7,0,Silver,Desktop,Direct,79
USER00671,25,47.83,0.05,103.21,0.66,4,1,Gold,Tablet,Direct,36
USER00672,9,37.8,0.34,71.7,0.55,5,0,Gold,Desktop,Ads,0
USER00673,14,85.58,0.05,62.11,1.47,3,0,Silver,Mobile,Email,82
