customer_id,signup_date,last_active_date,tenure_months,subscription_type,monthly_fee,auto_renew,payment_method,num_logins_last_30d,support_tickets,feature_usage_score,discount_used,referral_channel,country,is_churned
CUST00190,2019-01-28 18:16:57.461746174,2021-01-25 18:16:57.461746174,63,Basic,30,0,Other,6,0,0.95,0,Organic,India,0
CUST00191,2019-01-28 21:47:21.764176417,2019-10-27 21:47:21.764176417,63,Premium,30,0,Card,15,0,4.15,1,Paid,Canada,0
CUST00192,2019-01-29 01:17:46.066606660,2019-05-24 01:17:46.066606660,63,Premium,30,0,Wallet,9,1,44.29,0,Referral,France,0
CUST00193,2019-01-29 04:48:10.369036903,2021-05-03 04:48:10.369036903,63,Premium,10,1,PayPal,7,4,18.28,1,Partner,India,1
CUST00194,2019-01-29 08:18:34.671467146,2020-09-27 08:18:34.671467146,63,Basic,10,0,Other,13,0,16.38,0,Organic,India,0
CUST00195,2019-01-29 11:48:58.973897389,2021-01-09 11:48:58.973897389,63,Premium,10,0,Wallet,9,0,43.31,0,Organic,Canada,0
CUST00196,2019-01-29 15:19:23.276327632,2020-09-06 15:19:23.276327632,63,Free,30,1,PayPal,10,0,22.39,0,Organic,France,0
CUST00197,2019-01-29 18:49:47.578757875,2020-09-23 18:49:47.578757875,63,Free,30,1,PayPal,16,2,45.02,0,Organic,US,0
CUST00198,2019-01-29 22:20:11.881188118,2020-12-04 22:20:11.881188118,63,Free,10,1,PayPal,14,5,27.28,0,Partner,UK,0
CUST00199,2019-01-30 01:50:36.183618361,2021-05-04 01:50:36.183618361,63,Premium,10,1,Other,16,1,2.71,1,Organic,Canada,1
CUST00200,2019-01-30 05:21:00.486048604,2019-03-28 05:21:00.486048604,63,Premium,10,0,PayPal,11,0,4.01,0,Paid,India,1
CUST00201,2019-01-30 08:51:24.788478847,2020-11-09 08:51:24.788478847,63,Premium,10,0,Wallet,11,0,69.32,0,Organic,Canada,1
CUST00202,2019-01-30 12:21:49.090909090,2020-09-06 12:21:49.090909090,63,Basic,30,0,Other,12,3,10.13,0,Organic,India,0
CUST00203,2019-01-30 15:52:13.393339334,2020-02-03 15:52:13.393339334,63,Basic,10,0,PayPal,13,1,16.34,1,Partner,India,0
CUST00204,2019-01-30 19:22:37.695769577,2021-05-06 19:22:37.695769577,63,Free,30,1,Wallet,16,2,33.36,0,Partner,Canada,0
CUST00205,2019-01-30 22:53:01.998199820,2020-01-25 22:53:01.998199820,63,Basic,10,1,Other,17,1,36.95,1,Paid,Germany,0
CUST00206,2019-01-31 02:23:26.300630063,2020-11-30 02:23:26.300630063,63,Basic,30,1,PayPal,14,4,13.63,0,Paid,India,0
CUST00207,2019-01-31 05:53:50.603060306,2020-07-19 05:53:50.603060306,63,Premium,30,1,Card,12,1,34.53,1,Partner,US,0
CUST00208,2019-01-31 09:24:14.905490549,2020-02-12 09:24:14.905490549,63,Basic,30,1,Card,6,3,30.61,0,Organic,France,0
CUST00209,2019-01-31 12:54:39.207920792,2020-06-16 12:54:39.207920792,63,Free,0,0,PayPal,8,0,35.7,1,Paid,UK,0
CUST00210,2019-01-31 16:25:03.510351035,2019-10-18 16:25:03.510351035,63,Free,10,0,Card,12,3,14.35,0,Organic,UK,0
CUST00211,2019-01-31 19:55:27.812781278,2019-09-07 19:55:27.812781278,63,Free,10,1,Other,17,0,59.84,0,Partner,Canada,0
CUST00212,2019-01-31 23:25:52.115211521,2019-10-12 23:25:52.115211521,63,Basic,10,1,PayPal,9,1,20.49,0,Partner,India,0
CUST00213,2019-02-01 02:56:16.417641764,2020-03-21 02:56:16.417641764,63,Premium,30,1,Wallet,16,1,23.89,0,Partner,US,0
CUST00214,2019-02-01 06:26:40.720072007,2020-03-13 06:26:40.720072007,63,Premium,30,1,Card,13,2,11.18,1,Referral,Canada,0
CUST00215,2019-02-01 09:57:05.022502250,2019-12-10 09:57:05.022502250,63,Premium,0,0,PayPal,9,1,36.03,0,Partner,Germany,0
CUST00216,2019-02-01 13:27:29.324932493,2020-11-24 13:27:29.324932493,63,Basic,10,1,Other,11,2,11.47,1,Organic,India,0
CUST00217,2019-02-01 16:57:53.627362736,2020-11-19 16:57:53.627362736,63,Basic,0,0,PayPal,14,2,14.71,0,Partner,India,0
CUST00218,2019-02-01 20:28:17.929792979,2021-03-16 20:28:17.929792979,63,Free,30,1,Wallet,10,1,54.41,1,Organic,Canada,0
CUST00219,2019-02-01 23:58:42.232223222,2019-11-16 23:58:42.232223222,63,Premium,30,1,Wallet,12,1,44.34,1,Organic,Germany,0
CUST00220,2019-02-02 03:29:06.534653465,2020-02-25 03:29:06.534653465,63,Premium,10,0,PayPal,14,3,13.86,1,Paid,US,0
CUST00221,2019-02-02 06:59:30.837083708,2021-02-10 06:59:30.837083708,63,Free,0,0,PayPal,6,0,7.86,0,Partner,Canada,0
CUST00222,2019-02-02 10:29:55.139513951,2020-06-01 10:29:55.139513951,63,Basic,30,0,PayPal,12,0,31.2,0,Partner,Germany,1
CUST00223,2019-02-02 14:00:19.441944194,2020-04-17 14:00:19.441944194,63,Basic,30,0,PayPal,13,0,47.06,1,Paid,India,0
CUST00224,2019-02-02 17:30:43.744374437,2020-12-11 17:30:43.744374437,63,Premium,10,1,Other,18,2,19.35,0,Paid,India,1
CUST00225,2019-02-02 21:01:08.046804680,2020-01-15 21:01:08.046804680,63,Premium,30,1,PayPal,10,2,29.45,0,Paid,India,0
CUST00226,2019-02-03 00:31:32.349234923,2021-01-09 00:31:32.349234923,63,Basic,30,1,Other,8,4,9.09,1,Partner,Germany,0
CUST00227,2019-02-03 04:01:56.651665166,2019-10-15 04:01:56.651665166,63,Basic,10,1,PayPal,14,2,6.69,0,Paid,India,0
CUST00228,2019-02-03 07:32:20.954095409,2021-05-31 07:32:20.954095409,63,Free,10,0,Other,8,1,29.99,0,Organic,France,1
CUST00229,2019-02-03 11:02:45.256525652,2019-10-24 11:02:45.256525652,63,Free,10,0,Wallet,9,0,65.78,0,Paid,Germany,0
CUST00230,2019-02-03 14:33:09.558955895,2021-01-16 14:33:09.558955895,63,Free,10,0,Card,10,1,9.59,0,Partner,India,0
CUST00231,2019-02-03 18:03:33.861386138,2020-12-27 18:03:33.861386138,63,Free,10,0,PayPal,15,1,47.75,0,Referral,UK,0
CUST00232,2019-02-03 21:33:58.163816381,2021-06-08 21:33:58.163816381,63,Premium,10,1,PayPal,10,4,37.28,0,Paid,India,0
CUST00233,2019-02-04 01:04:22.466246624,2020-03-13 01:04:22.466246624,63,Premium,0,0,Wallet,15,1,30.96,0,Partner,France,1
CUST00234,2019-02-04 04:34:46.768676867,2021-01-05 04:34:46.768676867,63,Free,10,1,Card,13,1,14.23,0,Partner,Canada,1
CUST00235,2019-02-04 08:05:11.071107110,2020-11-02 08:05:11.071107110,63,Premium,0,1,Wallet,17,1,37.36,0,Partner,Germany,1
CUST00236,2019-02-04 11:35:35.373537353,2020-06-19 11:35:35.373537353,63,Free,10,1,Wallet,10,1,37.57,1,Partner,France,0
CUST00237,2019-02-04 15:05:59.675967596,2019-10-24 15:05:59.675967596,63,Basic,30,1,PayPal,14,1,9.41,0,Paid,India,0
CUST00238,2019-02-04 18:36:23.978397839,2021-01-25 18:36:23.978397839,63,Basic,30,1,PayPal,8,1,23.69,0,Referral,UK,0
CUST00239,2019-02-04 22:06:48.280828082,2019-06-26 22:06:48.280828082,63,Basic,10,1,Wallet,13,1,32.1,0,Organic,Germany,0
CUST00240,2019-02-05 01:37:12.583258325,2021-06-13 01:37:12.583258325,63,Basic,10,1,PayPal,12,3,16.87,1,Organic,UK,1
CUST00241,2019-02-05 05:07:36.885688568,2020-07-15 05:07:36.885688568,63,Basic,30,0,PayPal,10,1,46.32,1,Paid,Germany,0
CUST00242,2019-02-05 08:38:01.188118811,2020-05-21 08:38:01.188118811,63,Basic,10,1,PayPal,13,1,18.56,0,Paid,UK,0
CUST00243,2019-02-05 12:08:25.490549054,2020-09-20 12:08:25.490549054,63,Premium,30,0,Card,13,1,44.49,1,Partner,UK,0
CUST00244,2019-02-05 15:38:49.792979297,2019-11-29 15:38:49.792979297,63,Free,10,1,Card,8,0,24.5,0,Paid,UK,0
CUST00245,2019-02-05 19:09:14.095409540,2020-07-28 19:09:14.095409540,63,Free,30,1,PayPal,10,2,37.04,0,Partner,Germany,1
CUST00246,2019-02-05 22:39:38.397839784,2021-05-21 22:39:38.397839784,63,Free,0,0,Wallet,14,1,38.15,0,Partner,France,1
CUST00247,2019-02-06 02:10:02.700270027,2020-03-27 02:10:02.700270027,63,Premium,30,0,Card,10,2,12.76,0,Organic,India,0
CUST00248,2019-02-06 05:40:27.002700270,2020-03-28 05:40:27.002700270,63,Free,30,0,Wallet,18,2,63.44,0,Partner,France,0
CUST00249,2019-02-06 09:10:51.305130513,2019-06-28 09:10:51.305130513,63,Premium,30,1,Other,10,2,19.58,0,Partner,Germany,0
CUST00250,2019-02-06 12:41:15.607560756,2020-11-09 12:41:15.607560756,63,Basic,30,1,Other,13,1,26.02,1,Organic,Canada,1
CUST00251,2019-02-06 16:11:39.909990999,2020-11-21 16:11:39.909990999,63,Basic,10,1,PayPal,12,1,7.21,1,Partner,UK,0
CUST00252,2019-02-06 19:42:04.212421242,2019-05-27 19:42:04.212421242,63,Basic,10,1,Wallet,11,0,5.58,1,Organic,UK,1
CUST00253,2019-02-06 23:12:28.514851485,2021-02-03 23:12:28.514851485,63,Free,10,0,Wallet,16,0,28.54,0,Paid,France,0
CUST00254,2019-02-07 02:42:52.817281728,2019-06-29 02:42:52.817281728,63,Free,10,1,Other,14,1,36.32,1,Organic,Germany,0
CUST00255,2019-02-07 06:13:17.119711971,2019-03-10 06:13:17.119711971,63,Basic,0,1,Card,18,2,20.22,1,Referral,India,1
CUST00256,2019-02-07 09:43:41.422142214,2020-12-09 09:43:41.422142214,63,Basic,30,1,Wallet,12,3,5.02,0,Referral,India,0
CUST00257,2019-02-07 13:14:05.724572457,2019-10-14 13:14:05.724572457,63,Basic,30,1,Wallet,16,1,11.62,0,Referral,France,0
CUST00258,2019-02-07 16:44:30.027002700,2020-09-24 16:44:30.027002700,63,Free,10,1,Card,12,1,20.99,0,Paid,France,1
CUST00259,2019-02-07 20:14:54.329432943,2021-07-10 20:14:54.329432943,63,Premium,10,0,PayPal,9,0,44.34,0,Partner,Canada,1
CUST00260,2019-02-07 23:45:18.631863186,2021-03-13 23:45:18.631863186,63,Free,0,1,Other,12,0,17.01,0,Referral,India,0
CUST00261,2019-02-08 03:15:42.934293429,2019-10-20 03:15:42.934293429,63,Premium,30,0,Wallet,10,2,44.89,0,Referral,France,0
CUST00262,2019-02-08 06:46:07.236723672,2020-03-28 06:46:07.236723672,63,Premium,10,1,PayPal,13,0,16.31,1,Partner,Germany,0
CUST00263,2019-02-08 10:16:31.539153915,2020-04-15 10:16:31.539153915,63,Basic,30,0,PayPal,10,1,48.44,0,Referral,US,1
CUST00264,2019-02-08 13:46:55.841584158,2020-12-06 13:46:55.841584158,63,Free,30,1,PayPal,10,1,23.9,0,Paid,Germany,0
CUST00265,2019-02-08 17:17:20.144014401,2019-07-17 17:17:20.144014401,63,Free,30,1,Card,9,1,34.26,1,Organic,US,0
CUST00266,2019-02-08 20:47:44.446444644,2019-05-01 20:47:44.446444644,63,Premium,10,1,PayPal,12,3,49.22,0,Referral,UK,0
CUST00267,2019-02-09 00:18:08.748874887,2021-01-22 00:18:08.748874887,63,Premium,0,1,Wallet,13,4,12.21,1,Organic,Germany,0
CUST00268,2019-02-09 03:48:33.051305130,2021-03-09 03:48:33.051305130,63,Premium,30,1,PayPal,12,1,26.52,0,Paid,US,1
CUST00269,2019-02-09 07:18:57.353735373,2021-01-10 07:18:57.353735373,63,Premium,30,1,PayPal,8,2,34.95,0,Paid,UK,0
CUST00270,2019-02-09 10:49:21.656165616,2021-02-17 10:49:21.656165616,63,Premium,30,0,PayPal,14,2,17.56,1,Referral,US,0
CUST00271,2019-02-09 14:19:45.958595859,2020-04-29 14:19:45.958595859,63,Free,10,1,Other,10,0,56.66,1,Paid,India,1
CUST00272,2019-02-09 17:50:10.261026102,2019-11-12 17:50:10.261026102,63,Basic,30,1,Wallet,13,1,29.27,0,Partner,UK,0
CUST00273,2019-02-09 21:20:34.563456345,2021-06-23 21:20:34.563456345,63,Premium,0,1,Other,13,2,46.99,1,Referral,UK,0
CUST00274,2019-02-10 00:50:58.865886588,2020-05-23 00:50:58.865886588,62,Basic,30,1,Other,4,2,30.82,1,Partner,Germany,0
CUST00275,2019-02-10 04:21:23.168316831,2019-09-30 04:21:23.168316831,62,Free,30,0,PayPal,14,2,11.22,1,Referral,France,0
CUST00276,2019-02-10 07:51:47.470747074,2019-09-11 07:51:47.470747074,62,Premium,30,0,PayPal,12,0,12.1,0,Paid,Canada,0
CUST00277,2019-02-10 11:22:11.773177317,2019-07-12 11:22:11.773177317,62,Basic,30,1,PayPal,10,1,9.38,0,Paid,France,0
CUST00278,2019-02-10 14:52:36.075607560,2020-04-15 14:52:36.075607560,62,Premium,10,1,Card,13,1,31.97,0,Paid,France,0
CUST00279,2019-02-10 18:23:00.378037803,2021-04-16 18:23:00.378037803,62,Premium,30,1,Wallet,17,2,28.55,1,Paid,US,1
CUST00280,2019-02-10 21:53:24.680468046,2019-12-30 21:53:24.680468046,62,Free,30,1,Card,10,3,23.74,0,Organic,Canada,0
CUST00281,2019-02-11 01:23:48.982898289,2019-12-17 01:23:48.982898289,62,Premium,0,1,Wallet,13,1,29.17,0,Organic,India,1
CUST00282,2019-02-11 04:54:13.285328532,2021-06-26 04:54:13.285328532,62,Basic,30,1,PayPal,10,3,43.82,0,Partner,Germany,0
CUST00283,2019-02-11 08:24:37.587758775,2020-11-11 08:24:37.587758775,62,Basic,10,1,Wallet,11,1,32.88,1,Referral,Germany,0
CUST00284,2019-02-11 11:55:01.890189018,2019-09-26 11:55:01.890189018,62,Basic,30,0,Wallet,12,1,0.89,1,Organic,France,0
CUST00285,2019-02-11 15:25:26.192619261,2020-08-04 15:25:26.192619261,62,Free,10,1,Other,15,2,12.46,1,Organic,UK,0
CUST00286,2019-02-11 18:55:50.495049504,2021-04-02 18:55:50.495049504,62,Basic,30,1,Wallet,9,0,16.35,0,Organic,India,0
CUST00287,2019-02-11 22:26:14.797479747,2019-08-03 22:26:14.797479747,62,Free,0,1,Wallet,8,1,3.29,0,Paid,France,0
CUST00288,2019-02-12 01:56:39.099909991,2020-11-11 01:56:39.099909991,62,Basic,10,1,Other,10,0,31.83,1,Paid,Germany,1
CUST00289,2019-02-12 05:27:03.402340234,2019-09-30 05:27:03.402340234,62,Basic,10,0,Card,9,2,21.29,0,Paid,Germany,0
CUST00290,2019-02-12 08:57:27.704770477,2019-07-15 08:57:27.704770477,62,Premium,10,1,Wallet,8,1,24.08,1,Organic,Germany,0
CUST00291,2019-02-12 12:27:52.007200720,2019-09-16 12:27:52.007200720,62,Premium,30,1,Card,17,2,37.6,0,Referral,UK,0
CUST00292,2019-02-12 15:58:16.309630963,2020-02-02 15:58:16.309630963,62,Free,0,1,Card,7,6,11.8,0,Referral,US,0
CUST00293,2019-02-12 19:28:40.612061206,2020-06-19 19:28:40.612061206,62,Basic,30,1,PayPal,9,2,42.78,0,Paid,US,0
CUST00294,2019-02-12 22:59:04.914491449,2020-02-25 22:59:04.914491449,62,Basic,30,1,Wallet,10,1,51.23,1,Paid,UK,0
CUST00295,2019-02-13 02:29:29.216921692,2021-04-23 02:29:29.216921692,62,Free,30,1,Other,8,3,17.04,0,Partner,Canada,0
CUST00296,2019-02-13 05:59:53.519351935,2021-01-02 05:59:53.519351935,62,Premium,30,1,Other,14,0,54.7,1,Organic,Canada,0
CUST00297,2019-02-13 09:30:17.821782178,2021-04-16 09:30:17.821782178,62,Premium,10,1,PayPal,15,0,74.23,0,Referral,US,1
CUST00298,2019-02-13 13:00:42.124212421,2020-04-20 13:00:42.124212421,62,Free,10,1,Other,8,2,38.46,0,Partner,India,0
CUST00299,2019-02-13 16:31:06.426642664,2020-02-23 16:31:06.426642664,62,Basic,10,1,Wallet,8,2,23.43,0,Referral,France,0
CUST00300,2019-02-13 20:01:30.729072907,2020-08-06 20:01:30.729072907,62,Free,0,0,Card,8,2,20.91,0,Paid,UK,0
CUST00301,2019-02-13 23:31:55.031503150,2019-08-08 23:31:55.031503150,62,Premium,30,0,Card,9,2,22.36,0,Referral,India,0
CUST00302,2019-02-14 03:02:19.333933393,2019-08-10 03:02:19.333933393,62,Free,0,1,Other,11,1,12.11,0,Referral,US,1
CUST00303,2019-02-14 06:32:43.636363636,2021-07-26 06:32:43.636363636,62,Premium,30,1,Other,15,0,62.31,1,Referral,India,1
CUST00304,2019-02-14 10:03:07.938793879,2021-02-23 10:03:07.938793879,62,Premium,0,1,Other,11,1,19.57,1,Paid,Canada,0
CUST00305,2019-02-14 13:33:32.241224122,2021-06-12 13:33:32.241224122,62,Basic,30,0,Card,15,3,12.96,0,Partner,France,0
CUST00306,2019-02-14 17:03:56.543654365,2020-07-16 17:03:56.543654365,62,Basic,0,1,Wallet,23,2,31.12,1,Organic,France,0
CUST00307,2019-02-14 20:34:20.846084608,2020-12-14 20:34:20.846084608,62,Premium,0,1,Wallet,7,2,39.4,0,Referral,Canada,1
CUST00308,2019-02-15 00:04:45.148514851,2020-09-17 00:04:45.148514851,62,Basic,30,1,Wallet,12,1,20.41,1,Referral,US,0
CUST00309,2019-02-15 03:35:09.450945094,2020-02-17 03:35:09.450945094,62,Free,10,1,Wallet,15,2,41.68,0,Organic,UK,1
CUST00310,2019-02-15 07:05:33.753375337,2020-12-16 07:05:33.753375337,62,Basic,30,1,Wallet,19,3,27.13,0,Paid,UK,0
CUST00311,2019-02-15 10:35:58.055805580,2021-05-03 10:35:58.055805580,62,Premium,10,1,PayPal,15,3,34.18,0,Organic,France,0
CUST00312,2019-02-15 14:06:22.358235823,2020-07-01 14:06:22.358235823,62,Premium,0,0,Other,9,2,18.86,1,Referral,Canada,1
CUST00313,2019-02-15 17:36:46.660666066,2019-08-14 17:36:46.660666066,62,Premium,30,1,Wallet,21,0,9.25,0,Paid,Germany,0
CUST00314,2019-02-15 21:07:10.963096309,2020-05-04 21:07:10.963096309,62,Premium,10,0,PayPal,11,1,44.32,0,Referral,Germany,0
CUST00315,2019-02-16 00:37:35.265526552,2020-01-09 00:37:35.265526552,62,Premium,30,1,Wallet,12,2,48.51,0,Organic,UK,0
CUST00316,2019-02-16 04:07:59.567956795,2020-11-17 04:07:59.567956795,62,Premium,10,0,Other,11,1,14.76,0,Referral,US,1
CUST00317,2019-02-16 07:38:23.870387038,2019-12-05 07:38:23.870387038,62,Free,30,1,Wallet,8,2,55.65,0,Partner,France,0
CUST00318,2019-02-16 11:08:48.172817281,2021-04-19 11:08:48.172817281,62,Basic,10,0,Wallet,16,2,42.06,1,Paid,US,1
CUST00319,2019-02-16 14:39:12.475247524,2019-08-08 14:39:12.475247524,62,Premium,10,1,Wallet,11,1,71.87,0,Referral,UK,1
CUST00320,2019-02-16 18:09:36.777677767,2020-02-26 18:09:36.777677767,62,Premium,10,0,Other,19,1,17.13,0,Organic,Canada,0
CUST00321,2019-02-16 21:40:01.080108010,2020-11-30 21:40:01.080108010,62,Premium,10,1,Card,14,1,16.62,0,Partner,US,1
CUST00322,2019-02-17 01:10:25.382538253,2020-10-10 01:10:25.382538253,62,Free,10,1,Other,12,3,19.84,1,Organic,UK,0
CUST00323,2019-02-17 04:40:49.684968496,2019-03-20 04:40:49.684968496,62,Premium,30,1,Card,11,1,46.04,0,Referral,US,1
CUST00324,2019-02-17 08:11:13.987398739,2020-01-16 08:11:13.987398739,62,Premium,30,0,PayPal,18,3,16.79,1,Partner,France,0
CUST00325,2019-02-17 11:41:38.289828982,2019-11-27 11:41:38.289828982,62,Free,0,1,PayPal,15,1,30.99,0,Paid,UK,1
CUST00326,2019-02-17 15:12:02.592259225,2020-12-29 15:12:02.592259225,62,Basic,10,0,Wallet,12,0,23.0,0,Paid,US,0
CUST00327,2019-02-17 18:42:26.894689468,2020-06-13 18:42:26.894689468,62,Free,10,1,Wallet,13,3,32.24,0,Paid,UK,0
CUST00328,2019-02-17 22:12:51.197119711,2019-04-24 22:12:51.197119711,62,Basic,0,1,Wallet,12,1,19.2,0,Paid,India,0
CUST00329,2019-02-18 01:43:15.499549954,2019-08-26 01:43:15.499549954,62,Free,10,1,Other,17,0,8.6,1,Organic,UK,0
CUST00330,2019-02-18 05:13:39.801980197,2019-03-28 05:13:39.801980197,62,Basic,0,0,Wallet,9,0,25.95,1,Partner,Canada,1
CUST00331,2019-02-18 08:44:04.104410441,2019-11-07 08:44:04.104410441,62,Basic,30,1,Card,7,0,82.36,0,Paid,India,1
CUST00332,2019-02-18 12:14:28.406840684,2019-06-26 12:14:28.406840684,62,Premium,30,1,PayPal,13,1,58.51,0,Organic,UK,0
CUST00333,2019-02-18 15:44:52.709270927,2021-01-06 15:44:52.709270927,62,Premium,0,0,PayPal,5,1,54.38,1,Paid,UK,1
CUST00334,2019-02-18 19:15:17.011701170,2021-06-12 19:15:17.011701170,62,Premium,0,1,PayPal,10,0,24.41,0,Organic,India,0
CUST00335,2019-02-18 22:45:41.314131413,2019-10-13 22:45:41.314131413,62,Basic,30,1,Card,12,2,63.1,0,Partner,US,0
CUST00336,2019-02-19 02:16:05.616561656,2019-07-29 02:16:05.616561656,62,Free,10,1,Wallet,9,2,12.77,1,Organic,India,0
CUST00337,2019-02-19 05:46:29.918991899,2020-04-27 05:46:29.918991899,62,Premium,30,1,Card,17,1,9.68,0,Paid,US,1
CUST00338,2019-02-19 09:16:54.221422142,2019-08-19 09:16:54.221422142,62,Free,30,1,Card,13,2,40.4,1,Paid,US,0
CUST00339,2019-02-19 12:47:18.523852385,2019-05-13 12:47:18.523852385,62,Premium,10,1,Other,15,2,30.79,1,Referral,India,0
CUST00340,2019-02-19 16:17:42.826282628,2019-07-18 16:17:42.826282628,62,Premium,0,1,Other,10,0,48.37,1,Partner,Canada,0
CUST00341,2019-02-19 19:48:07.128712871,2021-01-21 19:48:07.128712871,62,Basic,30,0,PayPal,20,1,20.48,0,Organic,US,0
CUST00342,2019-02-19 23:18:31.431143114,2020-12-07 23:18:31.431143114,62,Premium,30,0,Card,9,2,43.95,1,Paid,UK,0
CUST00343,2019-02-20 02:48:55.733573357,2020-10-28 02:48:55.733573357,62,Free,10,1,PayPal,11,3,11.89,0,Referral,Germany,0
CUST00344,2019-02-20 06:19:20.036003600,2020-12-05 06:19:20.036003600,62,Basic,30,0,Card,11,3,55.23,0,Partner,US,0
CUST00345,2019-02-20 09:49:44.338433843,2020-05-14 09:49:44.338433843,62,Premium,10,1,PayPal,13,3,13.73,0,Referral,Germany,0
CUST00346,2019-02-20 13:20:08.640864086,2020-05-16 13:20:08.640864086,62,Basic,10,0,PayPal,17,2,44.81,1,Partner,India,0
CUST00347,2019-02-20 16:50:32.943294329,2019-07-03 16:50:32.943294329,62,Premium,30,0,Wallet,15,0,39.95,0,Partner,France,0
CUST00348,2019-02-20 20:20:57.245724572,2021-07-20 20:20:57.245724572,62,Free,30,1,PayPal,16,0,22.15,0,Partner,US,0
CUST00349,2019-02-20 23:51:21.548154815,2019-11-30 23:51:21.548154815,62,Basic,30,0,Other,18,0,17.54,1,Referral,France,0
CUST00350,2019-02-21 03:21:45.850585058,2019-11-04 03:21:45.850585058,62,Basic,30,1,Card,15,0,22.25,0,Partner,Canada,1
CUST00351,2019-02-21 06:52:10.153015301,2019-07-12 06:52:10.153015301,62,Premium,0,1,PayPal,19,1,38.84,0,Paid,France,0
CUST00352,2019-02-21 10:22:34.455445544,2020-08-13 10:22:34.455445544,62,Basic,10,1,Card,13,1,64.14,1,Partner,Germany,1
CUST00353,2019-02-21 13:52:58.757875787,2020-07-07 13:52:58.757875787,62,Basic,10,1,PayPal,17,2,18.85,1,Organic,Germany,1
CUST00354,2019-02-21 17:23:23.060306030,2019-06-29 17:23:23.060306030,62,Premium,0,1,Other,19,1,43.95,0,Paid,Germany,1
CUST00355,2019-02-21 20:53:47.362736273,2019-08-22 20:53:47.362736273,62,Free,30,0,Wallet,11,4,53.23,0,Paid,Germany,0
CUST00356,2019-02-22 00:24:11.665166516,2021-07-31 00:24:11.665166516,62,Premium,10,1,Wallet,4,2,34.89,1,Partner,Germany,0
CUST00357,2019-02-22 03:54:35.967596759,2020-02-24 03:54:35.967596759,62,Basic,30,1,Card,17,2,39.9,0,Referral,UK,0
CUST00358,2019-02-22 07:25:00.270027002,2021-02-26 07:25:00.270027002,62,Premium,30,1,PayPal,15,1,49.2,0,Organic,Germany,0
CUST00359,2019-02-22 10:55:24.572457245,2021-06-22 10:55:24.572457245,62,Premium,10,1,Other,14,2,12.67,0,Referral,Germany,0
CUST00360,2019-02-22 14:25:48.874887488,2019-09-02 14:25:48.874887488,62,Basic,0,0,Card,10,0,13.68,0,Partner,India,0
CUST00361,2019-02-22 17:56:13.177317731,2021-03-12 17:56:13.177317731,62,Basic,30,1,Wallet,16,1,15.0,1,Organic,UK,1
CUST00362,2019-02-22 21:26:37.479747974,2021-02-01 21:26:37.479747974,62,Premium,30,1,Card,9,1,54.38,0,Partner,UK,0
CUST00363,2019-02-23 00:57:01.782178218,2019-09-01 00:57:01.782178218,62,Basic,30,1,Card,6,0,34.08,0,Paid,UK,1
CUST00364,2019-02-23 04:27:26.084608461,2020-10-24 04:27:26.084608461,62,Premium,0,0,PayPal,12,1,31.38,0,Partner,Canada,0
CUST00365,2019-02-23 07:57:50.387038704,2021-06-02 07:57:50.387038704,62,Basic,0,1,Other,15,1,35.99,1,Partner,Germany,0
CUST00366,2019-02-23 11:28:14.689468947,2020-04-25 11:28:14.689468947,62,Free,10,1,Wallet,13,4,22.28,0,Referral,India,1
CUST00367,2019-02-23 14:58:38.991899190,2019-12-26 14:58:38.991899190,62,Basic,0,0,Wallet,10,4,51.88,1,Referral,UK,0
CUST00368,2019-02-23 18:29:03.294329433,2021-06-17 18:29:03.294329433,62,Premium,30,1,Other,13,4,11.56,1,Partner,India,1
CUST00369,2019-02-23 21:59:27.596759676,2020-08-09 21:59:27.596759676,62,Basic,30,1,PayPal,17,1,20.45,1,Referral,India,0
CUST00370,2019-02-24 01:29:51.899189919,2020-04-20 01:29:51.899189919,62,Premium,10,1,Other,15,1,57.39,0,Partner,Canada,0
CUST00371,2019-02-24 05:00:16.201620162,2019-08-07 05:00:16.201620162,62,Premium,10,1,Other,6,1,25.31,0,Organic,US,0
CUST00372,2019-02-24 08:30:40.504050405,2019-10-06 08:30:40.504050405,62,Basic,10,1,PayPal,16,1,13.49,1,Organic,Canada,0
CUST00373,2019-02-24 12:01:04.806480648,2020-04-29 12:01:04.806480648,62,Free,30,0,PayPal,12,4,53.33,1,Organic,France,0
CUST00374,2019-02-24 15:31:29.108910891,2020-12-24 15:31:29.108910891,62,Premium,10,1,Wallet,13,0,50.27,0,Referral,US,0
CUST00375,2019-02-24 19:01:53.411341134,2019-04-27 19:01:53.411341134,62,Basic,30,1,Wallet,8,0,49.61,1,Organic,US,0
CUST00376,2019-02-24 22:32:17.713771377,2021-02-10 22:32:17.713771377,62,Premium,10,1,PayPal,11,1,25.37,0,Partner,US,0
CUST00377,2019-02-25 02:02:42.016201620,2020-06-28 02:02:42.016201620,62,Basic,30,1,Card,18,1,8.1,0,Organic,Canada,1
CUST00378,2019-02-25 05:33:06.318631863,2020-07-08 05:33:06.318631863,62,Basic,10,0,Wallet,9,3,11.82,0,Organic,Canada,0
