review_id,user_id,review_text,review_length,sentiment_score,platform,language,device_type,region,review_date,sentiment
REV00265,USER01046,Completely disappointed.,140,0.61,AppStore,en,Desktop,US,2020-02-24,positive
REV00266,USER01694,Very satisfied with the quality.,69,-2.9,Twitter,es,Mobile,UK,2022-11-22,positive
REV00267,USER03437,"Amazing experience, will recommend.",271,0.53,Amazon,en,Tablet,India,2020-05-08,neutral
REV00268,USER00563,"Not bad, could be better.",55,1.29,AppStore,en,Desktop,Brazil,2021-12-25,positive
REV00269,USER02486,Completely disappointed.,119,-2.31,Twitter,en,Mobile,UK,2021-02-21,positive
REV00270,USER03355,Exceeded expectations!,155,-0.4,Amazon,fr,Mobile,UK,2021-06-24,negative
REV00271,USER00226,Exceeded expectations!,213,-1.65,Web,fr,Desktop,Brazil,2023-10-24,positive
REV00272,USER04894,Completely disappointed.,240,0.01,AppStore,en,Desktop,Germany,2023-12-02,neutral
REV00273,USER00960,Worst purchase ever!,298,2.24,Amazon,en,Desktop,Brazil,2021-08-29,neutral
REV00274,USER04549,Worst purchase ever!,74,0.23,Amazon,en,Tablet,Germany,2021-08-05,positive
REV00275,USER03068,"It was okay, nothing special.",129,-0.22,Twitter,fr,Mobile,UK,2022-05-10,negative
REV00276,USER00816,Worst purchase ever!,168,-2.82,Web,en,Mobile,Brazil,2023-06-20,positive
REV00277,USER04755,Exceeded expectations!,284,-1.11,AppStore,en,Mobile,India,2023-05-11,positive
REV00278,USER04643,Worst purchase ever!,181,-0.13,Twitter,en,Desktop,Brazil,2023-12-21,positive
REV00279,USER03121,"Amazing experience, will recommend.",206,0.09,Amazon,en,Mobile,India,2022-06-03,negative
REV00280,USER00017,Exceeded expectations!,148,0.34,AppStore,en,Mobile,India,2020-03-29,negative
REV00281,USER01244,"Not bad, could be better.",127,0.77,Amazon,de,Desktop,UK,2023-05-19,negative
REV00282,USER02206,Good value for money.,87,-0.91,Amazon,fr,Desktop,Germany,2022-04-22,positive
REV00283,USER02525,Worst purchase ever!,85,0.04,Web,fr,Mobile,Germany,2021-07-10,positive
REV00284,USER01070,Worst purchase ever!,163,-0.5,Amazon,en,Desktop,India,2020-10-15,neutral
REV00285,USER03445,Very satisfied with the quality.,72,-0.94,AppStore,en,Mobile,Germany,2022-09-21,positive
REV00286,USER02566,Terrible service. Never coming back.,147,-0.87,Amazon,de,Mobile,Brazil,2020-07-13,negative
REV00287,USER01061,"Amazing experience, will recommend.",226,0.54,AppStore,en,Mobile,India,2023-05-31,negative
REV00288,USER02328,Exceeded expectations!,235,-2.56,Web,en,Desktop,India,2021-10-13,positive
REV00289,USER03421,Exceeded expectations!,87,-1.86,Amazon,en,Desktop,US,2022-04-15,neutral
REV00290,USER00302,Great product! Really loved it.,81,3.17,Twitter,en,Mobile,Brazil,2023-03-29,negative
REV00291,USER04277,Terrible service. Never coming back.,229,-0.66,AppStore,en,Mobile,Germany,2023-02-11,negative
REV00292,USER00607,Worst purchase ever!,71,1.47,Amazon,fr,Desktop,Germany,2020-08-29,positive
REV00293,USER03171,Completely disappointed.,135,-0.06,Twitter,de,Mobile,US,2020-01-24,negative
REV00294,USER00700,Very satisfied with the quality.,84,-0.56,AppStore,en,Tablet,Brazil,2020-11-02,neutral
REV00295,USER01140,"Not bad, could be better.",149,0.66,Twitter,en,Desktop,UK,2023-05-02,negative
REV00296,USER00191,Very satisfied with the quality.,196,0.08,Amazon,en,Mobile,UK,2022-07-09,negative
REV00297,USER02301,Worst purchase ever!,297,-0.18,Web,en,Desktop,Brazil,2021-02-11,negative
REV00298,USER00981,Great product! Really loved it.,182,-0.04,Web,de,Mobile,Germany,2021-09-24,neutral
REV00299,USER02976,Good value for money.,171,0.39,Twitter,en,Tablet,UK,2023-05-25,positive
REV00300,USER01185,Exceeded expectations!,255,-0.69,Amazon,en,Mobile,UK,2020-10-27,negative
REV00301,USER03328,"Not bad, could be better.",177,-0.48,Amazon,en,Mobile,Germany,2020-07-03,negative
REV00302,USER03395,Terrible service. Never coming back.,125,-0.98,AppStore,es,Mobile,Brazil,2020-02-14,negative
REV00303,USER00128,Worst purchase ever!,274,-1.21,Amazon,en,Mobile,US,2021-09-25,positive
REV00304,USER02066,"Amazing experience, will recommend.",132,1.85,Web,en,Mobile,Brazil,2023-07-21,neutral
REV00305,USER01817,Completely disappointed.,49,-0.91,Amazon,en,Mobile,US,2023-11-28,neutral
REV00306,USER00570,Very satisfied with the quality.,31,1.0,AppStore,en,Mobile,Brazil,2023-01-25,negative
REV00307,USER01896,Great product! Really loved it.,196,-0.36,AppStore,en,Mobile,UK,2022-03-07,negative
REV00308,USER02734,Good value for money.,65,0.54,Amazon,fr,Desktop,India,2020-12-07,positive
REV00309,USER03864,"It was okay, nothing special.",190,-0.0,Amazon,en,Mobile,India,2023-01-04,positive
REV00310,USER04722,Completely disappointed.,149,-1.79,AppStore,en,Tablet,Germany,2023-04-29,negative
REV00311,USER04015,Worst purchase ever!,264,0.03,AppStore,es,Mobile,Brazil,2023-03-31,negative
REV00312,USER02902,Good value for money.,222,0.61,Twitter,en,Mobile,Brazil,2022-02-11,positive
REV00313,USER01687,Completely disappointed.,245,-0.95,Web,fr,Desktop,Germany,2023-10-27,positive
REV00314,USER03010,Completely disappointed.,99,2.32,Web,es,Mobile,Germany,2020-11-25,positive
REV00315,USER00155,Exceeded expectations!,54,0.81,Twitter,en,Mobile,US,2021-09-24,negative
REV00316,USER02538,Completely disappointed.,71,0.82,Twitter,fr,Tablet,US,2020-06-01,positive
REV00317,USER01410,"Amazing experience, will recommend.",180,0.93,Web,en,Mobile,India,2023-04-28,positive
REV00318,USER04058,Good value for money.,103,-2.33,AppStore,en,Mobile,UK,2021-01-19,positive
REV00319,USER00785,Worst purchase ever!,45,0.7,Web,fr,Desktop,Brazil,2021-12-14,neutral
REV00320,USER03176,Worst purchase ever!,244,2.28,AppStore,fr,Mobile,India,2021-11-10,positive
REV00321,USER04342,"Amazing experience, will recommend.",173,0.76,Web,en,Mobile,India,2023-08-03,negative
REV00322,USER02807,Terrible service. Never coming back.,114,-0.26,AppStore,en,Mobile,UK,2020-04-26,positive
REV00323,USER00538,Good value for money.,244,-1.12,Web,en,Mobile,India,2021-12-21,negative
REV00324,USER01842,Completely disappointed.,286,-1.21,Twitter,es,Mobile,India,2023-05-12,negative
REV00325,USER02456,Great product! Really loved it.,60,-1.33,Amazon,de,Tablet,UK,2022-01-11,positive
REV00326,USER00525,"Not bad, could be better.",152,-0.4,Amazon,en,Mobile,India,2022-08-01,positive
REV00327,USER02951,Good value for money.,85,-1.07,Amazon,en,Mobile,Brazil,2020-04-24,negative
REV00328,USER04132,"It was okay, nothing special.",229,-0.15,AppStore,fr,Mobile,Germany,2020-03-13,positive
REV00329,USER04781,Great product! Really loved it.,172,0.2,Amazon,en,Mobile,UK,2023-08-23,positive
REV00330,USER04116,"Amazing experience, will recommend.",191,-1.72,Web,en,Mobile,Germany,2022-04-28,neutral
REV00331,USER02369,Completely disappointed.,78,-0.77,Amazon,en,Mobile,Brazil,2023-10-21,negative
REV00332,USER03848,Terrible service. Never coming back.,203,-0.58,AppStore,en,Desktop,India,2022-04-25,positive
REV00333,USER04496,"It was okay, nothing special.",199,-0.61,AppStore,de,Tablet,India,2023-06-24,negative
REV00334,USER02702,Terrible service. Never coming back.,31,0.02,AppStore,de,Mobile,India,2020-04-20,neutral
REV00335,USER00972,Terrible service. Never coming back.,87,0.12,Web,en,Mobile,Germany,2022-05-08,positive
REV00336,USER01167,Very satisfied with the quality.,221,-0.42,AppStore,de,Desktop,US,2022-10-18,neutral
REV00337,USER04930,Exceeded expectations!,25,-0.67,Web,en,Tablet,Germany,2021-03-19,negative
REV00338,USER02775,"It was okay, nothing special.",34,-0.02,AppStore,fr,Mobile,US,2023-02-12,negative
REV00339,USER01983,"Not bad, could be better.",61,1.44,Twitter,en,Mobile,Germany,2022-11-28,neutral
REV00340,USER00854,Exceeded expectations!,50,-1.46,AppStore,fr,Mobile,Brazil,2023-06-17,positive
REV00341,USER04147,"It was okay, nothing special.",200,1.13,Amazon,en,Mobile,Germany,2020-07-30,positive
REV00342,USER03737,Terrible service. Never coming back.,281,-1.63,Amazon,en,Mobile,Germany,2023-07-12,positive
REV00343,USER03770,Exceeded expectations!,40,0.36,Twitter,de,Tablet,UK,2021-11-23,negative
REV00344,USER00575,"It was okay, nothing special.",201,1.05,AppStore,en,Mobile,India,2023-04-17,positive
REV00345,USER03262,"Not bad, could be better.",203,-1.32,Amazon,de,Mobile,India,2022-01-22,positive
REV00346,USER01149,Great product! Really loved it.,263,0.35,Amazon,en,Desktop,India,2020-12-04,negative
REV00347,USER01716,Good value for money.,168,-1.05,Web,en,Mobile,US,2021-07-17,positive
REV00348,USER04778,Completely disappointed.,275,1.17,Web,fr,Mobile,Brazil,2021-10-13,positive
REV00349,USER04934,"It was okay, nothing special.",119,-1.6,AppStore,en,Tablet,US,2022-04-13,positive
REV00350,USER03855,"Not bad, could be better.",74,-0.89,Twitter,en,Mobile,UK,2023-10-11,neutral
REV00351,USER02492,Good value for money.,205,0.13,AppStore,en,Tablet,UK,2023-07-24,neutral
REV00352,USER02661,Exceeded expectations!,105,0.71,Web,en,Mobile,Germany,2023-06-12,negative
REV00353,USER03125,"It was okay, nothing special.",193,0.09,Web,en,Mobile,UK,2021-06-06,positive
REV00354,USER03052,"It was okay, nothing special.",41,0.5,AppStore,en,Tablet,UK,2021-07-26,positive
REV00355,USER00005,"Amazing experience, will recommend.",263,-0.55,AppStore,en,Mobile,Brazil,2020-10-10,positive
REV00356,USER04870,"It was okay, nothing special.",79,-1.09,AppStore,en,Desktop,UK,2021-04-04,neutral
REV00357,USER00877,Completely disappointed.,123,1.46,AppStore,de,Mobile,Germany,2023-07-08,negative
REV00358,USER00992,"Amazing experience, will recommend.",158,0.5,Twitter,en,Mobile,India,2021-01-04,positive
REV00359,USER04143,Good value for money.,178,-0.49,Amazon,en,Desktop,US,2021-06-10,positive
REV00360,USER04365,Exceeded expectations!,251,-1.65,AppStore,en,Desktop,US,2021-02-19,negative
REV00361,USER04466,Exceeded expectations!,96,1.22,Amazon,en,Tablet,US,2020-10-23,negative
REV00362,USER00636,Worst purchase ever!,37,1.26,Web,en,Mobile,Germany,2023-01-06,neutral
REV00363,USER01694,Worst purchase ever!,41,-0.22,Amazon,en,Desktop,Brazil,2022-06-23,positive
REV00364,USER01683,Good value for money.,203,-0.66,AppStore,fr,Mobile,Germany,2021-05-24,neutral
REV00365,USER04753,Very satisfied with the quality.,164,-0.26,Amazon,fr,Desktop,US,2023-09-22,positive
REV00366,USER00120,"Not bad, could be better.",57,-0.21,AppStore,en,Mobile,Germany,2023-04-10,positive
REV00367,USER00831,Very satisfied with the quality.,162,0.77,AppStore,en,Mobile,Germany,2021-10-08,positive
REV00368,USER03676,"Not bad, could be better.",32,-1.14,Web,en,Mobile,Germany,2023-10-07,positive
REV00369,USER01370,"Amazing experience, will recommend.",205,-0.58,AppStore,en,Mobile,India,2022-12-03,positive
REV00370,USER00741,Good value for money.,286,-0.18,Web,fr,Desktop,Germany,2022-02-12,positive
REV00371,USER00117,"Not bad, could be better.",288,0.26,Twitter,es,Mobile,Brazil,2022-06-30,neutral
REV00372,USER02839,Worst purchase ever!,116,0.87,AppStore,en,Desktop,India,2023-05-02,positive
REV00373,USER01151,Worst purchase ever!,20,0.31,Web,es,Mobile,Germany,2021-04-02,positive
REV00374,USER01932,Terrible service. Never coming back.,46,1.75,Web,es,Mobile,UK,2022-12-23,positive
REV00375,USER01013,"Not bad, could be better.",55,-0.99,AppStore,en,Mobile,US,2023-07-08,neutral
REV00376,USER01665,Good value for money.,179,1.46,Amazon,en,Desktop,India,2023-04-03,positive
REV00377,USER01082,Great product! Really loved it.,50,-0.95,Web,es,Tablet,UK,2020-04-12,positive
REV00378,USER04730,"Amazing experience, will recommend.",146,-0.4,Twitter,en,Mobile,US,2020-06-02,neutral
REV00379,USER00513,"It was okay, nothing special.",281,0.39,Amazon,fr,Mobile,Brazil,2021-10-31,negative
REV00380,USER02850,"It was okay, nothing special.",229,1.18,Amazon,en,Mobile,UK,2022-06-16,positive
REV00381,USER00560,"Not bad, could be better.",169,-0.39,AppStore,en,Desktop,Brazil,2023-10-26,positive
REV00382,USER03673,Very satisfied with the quality.,50,0.39,Web,en,Desktop,Brazil,2020-09-19,positive
REV00383,USER04584,"Amazing experience, will recommend.",119,-0.32,Twitter,en,Mobile,UK,2022-10-13,negative
REV00384,USER04993,Exceeded expectations!,238,-2.3,Web,en,Mobile,UK,2021-10-21,negative
REV00385,USER03344,Completely disappointed.,272,-0.04,Twitter,fr,Desktop,India,2022-02-21,positive
REV00386,USER04071,"It was okay, nothing special.",190,-1.24,Web,es,Mobile,Brazil,2022-08-05,neutral
REV00387,USER04800,Worst purchase ever!,276,1.27,AppStore,de,Desktop,UK,2022-06-04,positive
REV00388,USER01471,"Amazing experience, will recommend.",76,1.28,Twitter,en,Mobile,Brazil,2021-10-29,positive
REV00389,USER00581,Very satisfied with the quality.,28,-0.84,AppStore,en,Desktop,Germany,2022-10-02,positive
REV00390,USER02295,Good value for money.,24,-0.99,Web,en,Mobile,Germany,2020-11-18,positive
REV00391,USER03148,Very satisfied with the quality.,133,-0.63,Twitter,en,Mobile,Germany,2023-02-28,positive
REV00392,USER04250,"Amazing experience, will recommend.",284,0.53,Twitter,en,Mobile,Brazil,2023-04-23,neutral
REV00393,USER01680,Exceeded expectations!,192,0.54,Web,en,Mobile,Brazil,2020-02-24,positive
REV00394,USER03507,"It was okay, nothing special.",239,3.41,AppStore,en,Mobile,UK,2023-11-20,negative
REV00395,USER02745,Worst purchase ever!,224,-0.31,Twitter,en,Mobile,UK,2021-12-04,positive
REV00396,USER03357,Great product! Really loved it.,43,0.09,Twitter,en,Tablet,India,2021-07-22,positive
REV00397,USER04046,Good value for money.,189,1.93,Twitter,en,Tablet,India,2021-04-26,negative
REV00398,USER01244,Worst purchase ever!,122,0.29,Web,fr,Mobile,India,2022-11-25,negative
REV00399,USER03119,Exceeded expectations!,79,-1.09,Amazon,fr,Mobile,US,2021-01-26,positive
REV00400,USER02142,Completely disappointed.,105,0.34,Web,en,Mobile,Germany,2022-02-15,neutral
REV00401,USER03060,Exceeded expectations!,274,0.7,AppStore,fr,Desktop,Brazil,2021-11-05,negative
REV00402,USER04549,Exceeded expectations!,184,-0.34,Amazon,en,Tablet,Germany,2023-11-06,positive
REV00403,USER02960,"It was okay, nothing special.",186,0.8,Twitter,en,Mobile,Brazil,2023-01-16,negative
REV00404,USER02266,"Amazing experience, will recommend.",103,0.71,Twitter,en,Desktop,US,2023-12-13,positive
REV00405,USER02480,"Amazing experience, will recommend.",221,-0.46,Amazon,es,Desktop,Brazil,2020-05-18,positive
REV00406,USER04647,Worst purchase ever!,109,1.55,Twitter,en,Mobile,India,2021-01-10,negative
REV00407,USER01636,Completely disappointed.,108,-0.78,Twitter,en,Mobile,Germany,2021-02-12,negative
REV00408,USER01758,Completely disappointed.,139,0.44,Web,en,Desktop,Germany,2020-01-01,positive
REV00409,USER04453,Very satisfied with the quality.,175,-0.6,Web,en,Mobile,Germany,2023-02-22,neutral
REV00410,USER02071,Great product! Really loved it.,207,-1.69,AppStore,en,Mobile,US,2021-09-23,negative
REV00411,USER02850,Exceeded expectations!,207,0.36,Twitter,fr,Mobile,Germany,2022-04-24,negative
REV00412,USER03252,Great product! Really loved it.,281,1.93,AppStore,es,Tablet,UK,2021-06-24,neutral
REV00413,USER03731,Terrible service. Never coming back.,71,-0.05,AppStore,de,Mobile,India,2022-03-24,neutral
REV00414,USER02490,"Not bad, could be better.",159,-1.49,Amazon,es,Mobile,India,2023-08-04,positive
REV00415,USER01632,Exceeded expectations!,38,0.22,Amazon,en,Desktop,Brazil,2020-06-07,negative
REV00416,USER02817,Great product! Really loved it.,94,-0.82,Twitter,en,Tablet,US,2020-08-05,neutral
REV00417,USER01016,"It was okay, nothing special.",249,1.05,Amazon,en,Mobile,Brazil,2021-04-16,negative
REV00418,USER01349,"Not bad, could be better.",149,-0.23,AppStore,en,Mobile,Brazil,2023-05-15,negative
REV00419,USER04612,Completely disappointed.,74,-1.77,Web,en,Mobile,India,2020-12-27,positive
REV00420,USER03088,Exceeded expectations!,290,0.51,Amazon,es,Tablet,UK,2022-06-05,neutral
REV00421,USER02840,Exceeded expectations!,119,0.21,AppStore,en,Mobile,US,2021-10-30,negative
REV00422,USER00336,Completely disappointed.,88,-0.3,Amazon,es,Desktop,US,2020-06-07,neutral
REV00423,USER04593,Very satisfied with the quality.,36,-1.04,Twitter,en,Mobile,US,2022-06-30,negative
REV00424,USER00896,"It was okay, nothing special.",135,1.79,Amazon,en,Mobile,UK,2023-07-02,neutral
REV00425,USER03547,Exceeded expectations!,171,-0.45,Web,en,Mobile,US,2021-05-07,positive
REV00426,USER00852,Great product! Really loved it.,135,0.9,Twitter,en,Mobile,Germany,2022-02-05,neutral
REV00427,USER01688,Exceeded expectations!,49,-0.46,Amazon,en,Mobile,UK,2022-05-10,neutral
REV00428,USER01932,"Not bad, could be better.",70,0.68,Web,en,Mobile,Brazil,2023-02-25,neutral
REV00429,USER03747,Exceeded expectations!,79,0.05,AppStore,en,Desktop,Germany,2020-12-25,negative
REV00430,USER02428,Great product! Really loved it.,248,0.03,Amazon,en,Tablet,Brazil,2021-04-03,neutral
REV00431,USER01569,Good value for money.,278,-0.83,Amazon,es,Mobile,US,2022-04-12,positive
REV00432,USER04001,"Not bad, could be better.",24,0.53,AppStore,en,Desktop,UK,2020-02-06,positive
REV00433,USER02739,Worst purchase ever!,47,1.41,AppStore,es,Desktop,Germany,2021-02-17,neutral
REV00434,USER03499,Worst purchase ever!,273,-1.03,Amazon,en,Mobile,UK,2021-12-19,negative
REV00435,USER03914,"Not bad, could be better.",250,-0.83,Web,en,Mobile,UK,2023-05-29,positive
REV00436,USER01067,"It was okay, nothing special.",219,2.94,AppStore,fr,Desktop,UK,2023-04-09,positive
REV00437,USER04381,Good value for money.,290,-1.0,AppStore,fr,Mobile,Brazil,2023-03-08,negative
REV00438,USER02445,"Not bad, could be better.",65,-0.55,Web,es,Mobile,UK,2023-01-07,negative
REV00439,USER04108,Great product! Really loved it.,47,1.38,Amazon,en,Mobile,US,2023-04-27,positive
REV00440,USER03374,Terrible service. Never coming back.,26,1.41,Twitter,en,Mobile,Germany,2021-09-11,positive
REV00441,USER03970,"Amazing experience, will recommend.",251,-2.43,Amazon,en,Mobile,India,2020-04-19,neutral
REV00442,USER02547,Exceeded expectations!,218,0.77,Amazon,en,Mobile,UK,2023-08-10,neutral
REV00443,USER00754,Very satisfied with the quality.,113,-0.2,Twitter,de,Desktop,Germany,2023-04-14,negative
REV00444,USER02083,Good value for money.,101,-0.15,Amazon,en,Mobile,Brazil,2021-02-13,negative
REV00445,USER02775,Great product! Really loved it.,107,1.17,Amazon,en,Mobile,Brazil,2023-02-25,positive
REV00446,USER02897,Very satisfied with the quality.,205,-0.35,AppStore,en,Mobile,UK,2023-10-20,negative
REV00447,USER04186,Worst purchase ever!,262,-0.51,Web,es,Tablet,UK,2022-09-23,positive
REV00448,USER00776,"Not bad, could be better.",87,-0.32,Amazon,en,Mobile,US,2022-11-13,positive
REV00449,USER01626,Good value for money.,206,-0.35,Twitter,de,Mobile,India,2020-08-01,negative
REV00450,USER03070,Completely disappointed.,258,0.35,Twitter,en,Mobile,UK,2021-08-07,positive
REV00451,USER00418,Exceeded expectations!,237,1.32,AppStore,fr,Mobile,UK,2020-12-17,positive
