employee_id,age,gender,marital_status,department,job_role,education_level,monthly_income,total_working_years,years_at_company,years_in_current_role,num_companies_worked,overtime,job_satisfaction,work_life_balance,distance_from_home,training_times_last_year,performance_rating,attrition
EMP00254,33,Female,Single,Engineering,Executive,4,5354.84,2,1,1,3,1,3,4,2.9,1,3,0
EMP00255,43,Female,Divorced,HR,Executive,4,5975.05,3,6,7,1,0,4,2,3.1,4,3,1
EMP00256,43,Male,Single,Support,Analyst,4,4498.07,7,4,7,1,0,4,4,1.1,5,3,0
EMP00257,51,Male,Married,Engineering,Manager,1,5501.47,26,12,5,3,0,1,4,8.3,1,3,1
EMP00258,59,Female,Divorced,HR,Sales Rep,5,3466.66,12,4,6,2,0,4,3,1.7,1,3,1
EMP00259,59,Male,Married,Sales,Developer,3,6304.51,1,10,10,4,1,2,3,10.8,0,2,0
EMP00260,29,Female,Married,Support,Developer,4,5407.41,1,9,4,1,1,3,3,11.5,0,3,1
EMP00261,48,Male,Married,Engineering,Executive,5,3176.67,33,11,4,0,0,3,2,10.4,5,3,0
EMP00262,48,Female,Single,Sales,Manager,3,4657.26,9,1,10,2,1,1,4,13.7,1,4,0
EMP00263,55,Male,Divorced,Engineering,Executive,2,8753.23,1,11,7,4,0,2,3,52.0,2,4,0
EMP00264,42,Male,Single,Sales,Analyst,3,4712.53,15,6,13,0,1,2,2,16.4,1,3,0
EMP00265,51,Male,Single,Engineering,Manager,3,4537.17,25,18,13,0,0,3,3,6.2,2,3,0
EMP00266,54,Male,Divorced,HR,Analyst,3,3860.48,10,18,1,4,0,4,3,3.4,2,3,0
EMP00267,49,Male,Divorced,R&D,Developer,2,3381.85,31,1,3,0,0,3,2,2.5,0,4,0
EMP00268,54,Female,Divorced,HR,Executive,3,3534.28,20,12,6,2,1,3,2,18.5,5,3,0
EMP00269,26,Male,Divorced,Support,Executive,2,8026.94,5,4,10,0,0,4,2,15.3,2,3,1
EMP00270,40,Male,Single,Engineering,Sales Rep,4,5547.92,28,15,7,0,0,4,3,1.2,4,3,0
EMP00271,25,Female,Divorced,R&D,Manager,3,2879.48,34,18,3,0,0,3,2,28.7,4,3,0
EMP00272,56,Female,Divorced,R&D,Developer,3,5029.27,16,1,10,1,0,4,4,7.6,0,4,1
EMP00273,38,Female,Divorced,Support,Sales Rep,2,6543.48,15,11,9,2,0,4,3,1.3,5,3,0
EMP00274,49,Female,Married,Support,Sales Rep,4,5637.23,26,19,13,4,1,1,3,34.0,4,3,0
EMP00275,51,Male,Divorced,R&D,Executive,4,2937.07,30,0,5,3,1,4,3,5.4,1,4,0
EMP00276,50,Female,Divorced,Support,Manager,3,5972.92,2,8,14,1,0,1,3,6.4,4,3,0
EMP00277,27,Female,Single,Support,Executive,4,5045.38,3,1,9,2,1,2,3,11.8,0,3,1
EMP00278,56,Female,Married,Engineering,Manager,2,5321.26,19,1,2,2,1,3,2,4.2,1,3,0
EMP00279,58,Male,Single,HR,Sales Rep,4,7776.94,24,18,6,3,0,2,4,0.4,1,3,0
EMP00280,45,Male,Married,Sales,Analyst,3,4969.84,3,13,1,0,0,4,3,11.0,2,3,0
EMP00281,50,Male,Single,R&D,Developer,2,3949.73,5,16,0,1,1,3,2,4.4,0,3,0
EMP00282,52,Female,Single,Sales,Sales Rep,3,2405.32,32,4,10,1,0,3,3,10.0,3,4,0
EMP00283,56,Female,Divorced,R&D,Executive,3,3959.46,31,7,14,1,0,4,3,14.6,3,3,0
EMP00284,54,Female,Divorced,R&D,Developer,4,3871.09,12,19,9,0,0,4,3,0.3,3,3,1
EMP00285,42,Male,Married,HR,Sales Rep,4,2140.42,31,12,11,1,0,2,4,10.4,0,3,1
EMP00286,53,Female,Married,R&D,Manager,4,6007.27,33,18,4,5,0,1,3,17.6,0,3,0
EMP00287,44,Female,Married,R&D,Executive,4,5757.03,7,0,12,0,0,3,4,0.1,4,3,0
EMP00288,54,Male,Divorced,HR,Sales Rep,4,4964.71,26,17,9,3,0,3,3,3.9,4,3,0
EMP00289,24,Female,Single,Support,Manager,3,3505.27,26,2,3,1,0,4,2,11.7,0,3,0
EMP00290,39,Male,Married,Sales,Manager,4,5374.34,20,13,11,1,0,1,3,18.4,0,4,1
EMP00291,46,Female,Divorced,R&D,Manager,4,5942.74,34,4,4,2,1,3,3,11.9,1,3,0
EMP00292,52,Female,Divorced,HR,Developer,4,7650.47,33,9,13,1,1,3,2,17.7,4,1,0
EMP00293,24,Female,Single,R&D,Executive,5,5522.28,19,3,13,1,0,3,2,19.0,4,3,0
EMP00294,45,Female,Single,HR,Manager,5,5691.41,17,11,8,2,1,2,4,15.7,4,3,0
EMP00295,53,Female,Divorced,Sales,Sales Rep,3,5252.38,6,18,14,0,0,3,3,3.8,5,3,0
EMP00296,43,Male,Single,Engineering,Manager,2,4709.41,22,3,0,3,1,4,2,2.8,1,3,0
EMP00297,44,Male,Single,Support,Executive,3,6172.99,17,10,7,2,0,4,2,6.5,3,2,0
EMP00298,23,Female,Divorced,Engineering,Developer,5,4921.57,20,6,2,2,0,4,4,8.5,4,3,1
EMP00299,48,Male,Married,HR,Manager,2,4780.64,26,4,6,0,0,2,3,0.3,3,4,0
EMP00300,23,Male,Married,R&D,Sales Rep,4,4453.09,28,3,2,1,0,2,3,23.8,2,4,0
EMP00301,47,Female,Divorced,Support,Executive,4,4558.98,8,14,11,1,0,4,3,4.7,5,3,0
EMP00302,38,Female,Married,Sales,Manager,5,5505.46,7,16,4,2,0,3,3,1.8,5,3,0
EMP00303,54,Male,Divorced,Support,Developer,4,5934.07,7,19,6,1,0,3,3,2.4,1,4,0
EMP00304,30,Male,Divorced,R&D,Analyst,3,3922.71,29,15,5,2,1,2,2,3.7,2,3,0
EMP00305,50,Male,Single,Engineering,Sales Rep,2,5317.3,3,15,1,1,0,2,3,4.5,3,3,1
EMP00306,47,Male,Married,HR,Manager,5,3657.71,16,9,2,3,0,3,3,24.5,1,1,0
EMP00307,56,Male,Divorced,Engineering,Manager,5,5945.37,13,15,8,1,0,3,2,4.4,4,3,0
EMP00308,46,Female,Married,Support,Analyst,4,7206.71,18,13,11,3,1,3,3,2.7,3,3,0
EMP00309,45,Male,Married,R&D,Executive,5,5826.2,13,14,10,2,1,4,3,4.9,0,3,0
EMP00310,34,Male,Married,HR,Analyst,2,4524.05,31,9,11,3,1,2,3,2.0,3,3,0
EMP00311,28,Male,Divorced,R&D,Executive,4,6537.73,3,1,5,4,0,3,3,6.7,3,3,0
EMP00312,57,Other,Single,R&D,Manager,3,3145.59,30,0,1,3,1,3,3,26.4,5,3,0
EMP00313,41,Male,Married,Support,Analyst,4,5453.28,3,8,10,2,1,3,3,13.8,3,3,0
EMP00314,22,Male,Divorced,Engineering,Manager,2,9241.33,26,1,4,2,0,4,3,22.0,3,3,0
EMP00315,29,Male,Married,R&D,Analyst,3,3681.56,2,6,9,3,0,2,4,38.2,4,4,0
EMP00316,37,Female,Single,R&D,Manager,4,4514.28,34,19,8,0,0,4,3,4.8,2,3,0
EMP00317,35,Female,Married,R&D,Manager,4,4670.78,13,8,3,2,0,2,3,2.0,2,3,0
EMP00318,33,Male,Divorced,HR,Manager,5,3322.76,11,12,1,1,0,3,3,10.6,5,3,1
EMP00319,44,Male,Married,R&D,Developer,4,3873.84,7,11,1,2,0,2,2,11.1,5,3,1
EMP00320,36,Male,Married,R&D,Analyst,3,5044.25,27,5,14,4,0,1,2,10.4,1,2,0
EMP00321,49,Female,Married,Support,Developer,3,7413.55,7,6,9,2,1,1,3,14.6,4,3,0
EMP00322,55,Female,Single,R&D,Manager,5,5719.68,8,18,3,2,1,2,4,2.3,5,3,0
EMP00323,23,Male,Married,R&D,Sales Rep,4,6681.19,29,14,6,0,0,3,2,0.1,4,3,0
EMP00324,53,Male,Divorced,Support,Executive,4,6253.96,21,5,13,6,0,3,3,6.9,3,4,1
EMP00325,44,Male,Married,HR,Analyst,1,5520.68,26,16,13,1,0,2,1,1.6,2,3,0
EMP00326,43,Male,Married,Engineering,Analyst,3,2314.71,20,4,4,0,0,3,4,0.3,2,3,0
EMP00327,46,Female,Married,Support,Executive,5,7420.78,29,9,6,1,0,3,3,6.1,5,3,0
EMP00328,43,Male,Single,HR,Developer,1,6543.82,15,14,11,3,1,4,3,11.4,4,3,0
EMP00329,43,Male,Divorced,Engineering,Executive,3,5424.17,23,4,3,3,1,2,2,7.7,5,4,0
EMP00330,27,Male,Married,R&D,Sales Rep,3,3078.57,15,17,0,2,0,4,3,0.3,0,3,0
EMP00331,36,Female,Divorced,Support,Manager,4,2813.74,10,5,14,2,1,3,3,2.2,4,3,1
EMP00332,58,Female,Divorced,R&D,Executive,2,3203.35,2,10,11,3,1,2,2,5.6,3,3,0
EMP00333,54,Male,Single,Support,Executive,4,3967.59,30,2,3,2,1,3,3,16.9,3,3,0
EMP00334,29,Male,Divorced,Engineering,Manager,5,5551.08,27,3,4,1,0,2,3,3.5,3,3,1
EMP00335,26,Male,Married,HR,Analyst,3,4626.32,17,2,5,0,0,2,4,19.3,0,3,0
EMP00336,25,Male,Single,Support,Sales Rep,3,5139.69,3,0,3,4,0,4,3,18.1,1,3,0
EMP00337,27,Male,Single,HR,Executive,1,5830.47,8,16,6,2,0,3,4,9.8,5,1,0
EMP00338,53,Female,Divorced,R&D,Executive,3,6964.81,4,13,11,0,1,2,2,18.7,0,3,0
EMP00339,51,Female,Single,R&D,Analyst,3,4055.83,24,4,3,1,0,3,3,10.7,3,3,0
EMP00340,56,Female,Divorced,Engineering,Sales Rep,3,2498.59,29,13,14,4,0,2,3,2.1,2,3,1
EMP00341,37,Male,Divorced,Engineering,Manager,3,3796.54,8,3,14,1,0,3,3,0.1,4,3,0
EMP00342,34,Female,Single,Sales,Manager,3,5903.88,34,5,13,3,1,3,3,9.1,5,2,0
EMP00343,51,Female,Married,Sales,Developer,4,6255.4,9,8,3,0,0,1,2,2.3,3,4,0
EMP00344,40,Male,Divorced,Engineering,Sales Rep,5,6289.58,17,19,5,2,0,3,4,9.4,5,2,1
EMP00345,38,Male,Single,R&D,Sales Rep,3,3957.84,10,13,14,2,0,3,3,2.5,2,3,0
EMP00346,40,Male,Single,HR,Executive,4,5489.75,24,9,0,3,0,3,3,1.4,0,3,0
EMP00347,49,Male,Divorced,Engineering,Developer,3,7281.28,22,12,8,1,0,2,4,5.5,0,2,0
EMP00348,47,Male,Divorced,HR,Manager,2,6125.94,17,13,5,2,1,3,3,13.8,2,3,0
EMP00349,58,Female,Divorced,Sales,Sales Rep,3,2364.73,31,19,3,1,0,3,3,2.7,3,3,0
EMP00350,47,Male,Divorced,HR,Sales Rep,4,4925.77,9,3,13,0,0,1,3,18.2,5,4,0
EMP00351,44,Female,Married,Engineering,Analyst,3,4496.49,15,18,3,1,1,2,3,22.3,0,3,0
EMP00352,30,Male,Married,R&D,Manager,2,2757.46,30,6,8,1,1,2,3,3.0,0,4,0
EMP00353,33,Female,Married,Engineering,Analyst,4,7202.11,17,19,8,4,0,2,3,3.0,2,3,0
EMP00354,22,Male,Married,Support,Developer,1,2923.3,7,9,5,1,1,2,3,4.4,1,3,0
EMP00355,22,Female,Single,Support,Sales Rep,3,4845.63,26,19,11,3,0,4,3,12.4,1,2,0
EMP00356,55,Male,Divorced,Support,Developer,4,6962.17,2,10,11,3,0,3,3,1.3,4,3,0
EMP00357,53,Male,Single,R&D,Analyst,3,3684.25,29,6,4,2,0,3,3,15.8,3,4,0
EMP00358,46,Female,Single,Engineering,Manager,2,4951.16,6,11,0,3,1,4,3,7.3,5,3,0
EMP00359,22,Male,Married,Support,Sales Rep,3,5734.97,33,17,8,1,0,2,3,9.1,0,3,0
EMP00360,37,Female,Single,Engineering,Manager,4,3799.38,1,7,5,3,0,4,4,16.8,0,3,1
EMP00361,26,Female,Married,Sales,Developer,3,4137.05,10,15,8,4,0,2,3,1.1,2,3,0
EMP00362,43,Male,Divorced,Support,Executive,4,5451.92,31,14,10,2,0,3,3,20.1,0,4,0
EMP00363,50,Male,Married,Support,Manager,4,5956.14,24,0,1,3,1,4,3,28.7,4,3,1
EMP00364,24,Female,Divorced,R&D,Manager,5,6179.94,8,14,14,3,0,2,3,11.6,2,2,0
EMP00365,33,Male,Married,Engineering,Manager,3,3549.04,28,9,7,1,0,2,3,14.6,1,3,0
EMP00366,47,Female,Single,R&D,Sales Rep,4,2563.56,28,8,6,2,1,3,1,1.4,3,3,0
EMP00367,37,Female,Single,R&D,Developer,3,6279.93,8,14,0,1,0,2,3,7.3,4,2,0
EMP00368,58,Male,Married,Engineering,Developer,4,6869.49,29,16,10,1,1,3,3,2.9,0,3,0
EMP00369,43,Male,Divorced,Sales,Sales Rep,4,8892.42,19,15,5,2,0,4,3,15.8,3,3,0
EMP00370,50,Female,Divorced,Engineering,Manager,3,9693.11,29,9,7,1,0,4,4,15.8,5,3,0
EMP00371,35,Male,Married,Sales,Manager,4,7641.39,15,15,13,0,0,2,3,4.8,2,3,0
EMP00372,49,Male,Single,R&D,Executive,4,3448.12,31,4,9,0,0,4,1,12.5,4,3,0
EMP00373,26,Male,Divorced,Sales,Manager,3,4712.17,5,0,9,1,0,3,4,7.4,5,3,0
EMP00374,51,Female,Married,Sales,Analyst,4,5967.27,28,3,0,3,1,3,2,7.2,1,3,0
EMP00375,26,Male,Divorced,Sales,Manager,4,5694.78,15,7,9,0,0,3,3,11.0,1,3,0
EMP00376,33,Male,Single,Support,Executive,4,4747.75,8,1,2,3,0,2,3,8.8,5,3,1
EMP00377,37,Female,Divorced,Support,Analyst,3,6985.9,32,1,0,1,0,2,3,1.8,2,3,1
EMP00378,47,Male,Married,R&D,Executive,5,4253.48,22,7,3,1,0,3,3,9.7,2,2,0
EMP00379,47,Male,Divorced,Engineering,Executive,4,5336.46,5,11,3,0,1,4,3,5.6,0,4,1
EMP00380,42,Other,Divorced,Sales,Developer,2,5114.93,10,12,5,2,0,2,3,6.0,0,4,0
EMP00381,57,Female,Single,Support,Sales Rep,4,5719.82,31,18,11,3,0,4,4,16.0,2,3,0
EMP00382,54,Female,Single,Engineering,Executive,3,5824.2,23,4,10,3,1,2,2,13.9,3,4,0
EMP00383,51,Male,Single,Sales,Manager,3,3710.31,32,17,10,2,0,1,2,12.7,2,3,0
EMP00384,58,Female,Single,Engineering,Developer,4,798.14,24,17,5,4,0,3,3,18.1,2,4,0
EMP00385,44,Male,Married,HR,Analyst,5,4305.18,4,2,1,4,0,4,3,2.2,1,3,0
EMP00386,31,Male,Divorced,Sales,Sales Rep,4,5374.56,15,6,6,2,0,4,4,6.9,3,3,0
EMP00387,26,Male,Divorced,Engineering,Developer,3,5743.79,11,4,6,2,1,2,3,32.3,1,3,0
EMP00388,57,Male,Divorced,Sales,Executive,3,4079.27,25,0,5,2,1,2,3,1.1,3,4,1
EMP00389,55,Female,Divorced,Sales,Developer,5,5435.93,26,17,10,3,0,1,2,27.6,5,3,1
EMP00390,52,Male,Married,HR,Manager,5,5401.46,33,6,13,0,0,3,3,1.6,5,4,0
EMP00391,31,Female,Single,Engineering,Manager,5,4003.94,20,2,8,3,0,2,2,0.4,2,3,0
EMP00392,40,Female,Divorced,R&D,Manager,3,4755.2,34,18,12,2,0,2,3,2.1,4,3,0
EMP00393,53,Female,Divorced,Support,Sales Rep,4,3201.1,12,8,3,2,1,4,3,6.0,5,3,0
EMP00394,22,Male,Single,Sales,Developer,4,2061.63,4,2,7,0,0,3,3,3.2,1,3,0
EMP00395,26,Female,Single,Sales,Developer,1,6832.85,13,2,13,3,0,4,2,6.0,5,3,1
EMP00396,25,Male,Divorced,Sales,Executive,3,5299.14,3,12,1,2,0,2,3,6.4,2,3,0
EMP00397,37,Male,Single,Sales,Analyst,4,4490.05,17,12,9,1,0,3,4,48.7,5,4,0
EMP00398,45,Other,Divorced,Support,Manager,3,5569.33,7,18,3,1,1,1,3,8.1,0,3,0
EMP00399,37,Male,Divorced,R&D,Analyst,3,5698.32,14,6,6,4,0,3,3,14.7,3,3,1
EMP00400,23,Male,Divorced,HR,Analyst,3,8025.66,32,2,6,0,0,3,2,1.0,4,3,0
EMP00401,49,Female,Divorced,R&D,Manager,3,7010.6,26,10,3,2,0,1,3,9.2,2,2,0
EMP00402,53,Male,Divorced,Support,Manager,3,5525.52,31,0,8,2,1,1,3,3.2,1,3,1
EMP00403,48,Female,Divorced,Engineering,Executive,1,8216.75,31,1,1,0,0,4,3,3.1,3,3,0
EMP00404,41,Male,Single,HR,Sales Rep,2,4863.1,16,8,13,5,0,3,4,52.9,0,3,0
EMP00405,45,Male,Married,HR,Manager,4,6820.06,1,2,11,1,1,4,2,3.8,0,3,1
EMP00406,33,Male,Married,Engineering,Analyst,2,4203.36,34,4,5,0,0,1,4,20.5,0,4,0
EMP00407,56,Male,Divorced,Sales,Executive,3,5080.92,26,3,2,1,1,3,3,6.2,5,4,0
EMP00408,54,Male,Single,Support,Developer,3,6006.26,30,7,1,0,0,1,2,4.8,4,3,0
EMP00409,54,Female,Divorced,Engineering,Executive,4,5325.56,5,16,10,2,1,2,3,1.5,0,3,0
EMP00410,58,Female,Single,R&D,Manager,3,5436.76,24,5,11,2,0,3,3,10.9,2,3,0
EMP00411,33,Female,Divorced,R&D,Manager,3,5375.81,10,16,0,0,1,2,3,7.6,1,3,0
EMP00412,24,Male,Divorced,Engineering,Sales Rep,1,6955.02,2,19,9,2,0,2,4,9.7,0,3,0
EMP00413,22,Female,Married,Support,Executive,5,5146.54,29,16,7,1,0,4,1,17.9,5,3,0
EMP00414,54,Female,Single,HR,Manager,4,4109.56,19,13,1,1,0,1,3,15.9,5,3,0
EMP00415,31,Female,Single,HR,Analyst,3,4922.89,14,5,14,1,1,3,4,1.1,0,2,0
EMP00416,50,Male,Married,Sales,Analyst,4,6939.32,28,16,13,1,0,3,3,0.5,2,3,0
EMP00417,34,Female,Married,Support,Executive,2,6284.87,34,3,3,1,0,2,2,7.5,0,3,0
EMP00418,33,Female,Married,R&D,Sales Rep,3,4839.93,4,19,2,3,0,3,3,1.3,0,3,0
EMP00419,52,Male,Married,R&D,Executive,3,3835.3,25,13,13,3,0,1,3,36.2,2,3,0
EMP00420,23,Female,Single,Sales,Sales Rep,3,4173.15,6,16,12,3,1,2,3,11.0,1,3,1
EMP00421,56,Male,Single,R&D,Analyst,4,4978.44,28,13,7,2,1,2,4,20.9,1,3,0
EMP00422,44,Female,Married,Sales,Manager,3,4875.65,9,2,13,3,1,1,2,0.3,1,3,1
EMP00423,38,Female,Divorced,Sales,Developer,4,3906.02,18,7,6,0,0,2,2,6.1,2,2,0
EMP00424,47,Female,Divorced,Engineering,Manager,3,6425.86,31,12,3,6,0,4,1,6.2,4,3,0
EMP00425,29,Male,Divorced,HR,Analyst,2,4148.1,22,13,13,0,1,3,4,2.8,1,3,0
EMP00426,50,Male,Divorced,Support,Analyst,4,3644.9,4,11,10,3,1,1,2,0.9,0,3,0
EMP00427,47,Female,Single,Support,Manager,5,4704.07,33,7,13,2,1,3,3,3.3,2,3,0
EMP00428,31,Male,Single,HR,Manager,3,5698.46,13,10,10,1,0,2,4,11.5,1,4,0
EMP00429,47,Male,Single,Support,Analyst,3,3622.5,15,19,5,1,0,4,3,0.3,4,3,0
EMP00430,55,Female,Divorced,R&D,Manager,4,5075.35,33,11,4,4,1,4,4,6.9,4,3,0
EMP00431,28,Male,Married,R&D,Developer,4,4349.39,28,0,1,2,1,3,3,5.9,2,4,0
EMP00432,25,Male,Divorced,Support,Developer,2,4509.64,34,19,6,4,1,1,3,3.1,0,3,0
EMP00433,32,Male,Single,Engineering,Executive,3,4985.79,1,1,8,0,0,2,3,3.5,2,4,0
EMP00434,50,Male,Divorced,Support,Developer,4,5888.1,31,18,12,2,1,3,3,2.5,2,3,0
EMP00435,57,Female,Married,Sales,Analyst,2,5014.43,17,3,7,1,0,3,3,10.4,2,2,1
EMP00436,46,Female,Married,Sales,Analyst,3,8929.16,22,11,11,3,1,2,3,6.4,3,4,0
EMP00437,42,Female,Divorced,HR,Executive,3,6034.88,32,0,6,1,0,2,3,14.9,5,3,0
EMP00438,57,Female,Single,R&D,Sales Rep,4,5611.09,29,9,10,2,0,2,4,12.2,1,3,0
EMP00439,31,Female,Single,Engineering,Executive,4,4545.25,1,0,5,1,1,4,2,8.0,2,4,0
EMP00440,58,Female,Single,Support,Sales Rep,3,4241.83,28,4,12,1,0,3,4,35.2,5,3,0
EMP00441,30,Male,Divorced,Sales,Sales Rep,3,6515.64,2,10,10,4,1,2,3,5.0,3,1,0
EMP00442,45,Female,Single,R&D,Manager,4,2620.64,25,1,1,1,0,1,2,20.8,4,3,0
EMP00443,56,Male,Divorced,R&D,Developer,4,6686.3,21,8,5,6,1,2,4,6.5,4,3,0
EMP00444,56,Female,Single,Engineering,Sales Rep,2,6743.88,26,11,10,2,1,3,4,2.5,2,3,0
EMP00445,57,Female,Married,Engineering,Manager,3,4822.27,1,6,0,2,1,3,4,10.1,5,3,0
EMP00446,39,Male,Married,Engineering,Executive,4,6732.5,32,15,14,1,0,3,3,6.8,1,2,0
EMP00447,53,Female,Single,Engineering,Executive,2,4569.74,9,6,5,2,0,3,4,4.1,3,3,1
EMP00448,45,Male,Divorced,Sales,Sales Rep,3,4861.25,5,8,6,3,0,2,3,18.8,5,3,0
EMP00449,44,Female,Single,Engineering,Manager,4,5763.14,17,7,3,2,0,2,2,0.7,1,4,0
EMP00450,53,Male,Divorced,R&D,Analyst,4,4444.26,29,8,9,2,1,3,3,3.9,5,4,0
EMP00451,58,Female,Married,R&D,Developer,4,6070.36,19,18,10,2,1,3,3,13.1,0,2,0
EMP00452,33,Male,Divorced,Support,Sales Rep,3,4303.17,29,16,6,2,1,4,4,2.0,2,4,0
EMP00453,34,Male,Single,R&D,Analyst,5,5413.23,12,11,8,3,1,4,3,6.9,3,3,1
EMP00454,44,Male,Married,R&D,Developer,1,8957.04,8,11,0,2,0,3,3,4.5,1,3,0
EMP00455,46,Male,Divorced,Sales,Analyst,3,5720.97,31,3,3,2,1,3,2,4.0,4,4,0
EMP00456,56,Male,Divorced,R&D,Manager,3,6630.05,15,8,9,5,0,2,3,5.4,2,3,1
EMP00457,51,Female,Married,HR,Sales Rep,3,6368.42,34,9,3,3,0,4,1,7.8,1,3,0
EMP00458,38,Male,Single,R&D,Analyst,3,2026.59,26,16,3,0,1,4,2,3.7,2,4,0
EMP00459,41,Male,Married,Support,Analyst,3,4859.88,29,9,0,3,1,1,3,5.2,2,3,1
EMP00460,46,Male,Single,Support,Analyst,3,7056.06,33,11,6,2,1,2,3,9.8,2,2,0
EMP00461,43,Female,Single,Engineering,Sales Rep,3,3222.89,33,16,7,4,1,3,3,4.0,3,3,0
EMP00462,34,Female,Divorced,Sales,Manager,4,4740.14,21,5,12,2,0,2,3,20.3,0,4,0
EMP00463,40,Female,Single,Support,Manager,5,8196.36,30,3,10,4,1,3,4,16.2,4,4,0
EMP00464,57,Female,Single,HR,Analyst,3,3307.49,19,15,6,4,1,3,4,1.5,4,3,0
EMP00465,33,Male,Married,HR,Manager,5,6726.69,32,16,1,2,1,3,3,18.9,5,3,0
EMP00466,40,Male,Married,Engineering,Developer,5,3706.14,1,15,12,1,1,4,3,2.0,1,4,0
EMP00467,33,Male,Single,Sales,Manager,2,5852.63,33,3,3,0,0,3,3,1.2,0,3,0
EMP00468,30,Female,Divorced,Sales,Analyst,5,6097.39,26,5,1,1,0,2,4,37.7,0,3,0
EMP00469,28,Other,Married,R&D,Developer,3,6212.03,27,7,6,1,1,3,3,8.0,4,3,0
EMP00470,49,Male,Divorced,HR,Sales Rep,4,3592.35,28,8,3,3,0,2,3,20.3,4,1,0
EMP00471,35,Male,Married,HR,Executive,5,6762.03,20,5,6,2,0,2,3,2.8,2,3,1
EMP00472,52,Male,Married,HR,Manager,4,3941.09,8,13,5,1,0,3,3,28.9,0,3,0
EMP00473,40,Male,Single,HR,Developer,3,2652.6,26,12,9,1,0,4,2,23.0,2,4,0
EMP00474,37,Female,Married,Support,Executive,4,3533.99,31,17,9,2,1,3,1,7.7,1,3,0
EMP00475,26,Male,Married,Sales,Sales Rep,3,3749.45,5,16,2,0,1,1,3,18.5,0,4,1
EMP00476,56,Female,Divorced,R&D,Executive,3,6135.08,11,16,8,0,0,2,3,4.8,4,4,0
EMP00477,33,Male,Married,Support,Sales Rep,3,6526.98,21,16,10,1,0,2,3,9.2,2,3,0
EMP00478,46,Female,Married,Sales,Analyst,3,5221.48,8,14,14,4,0,2,3,10.9,4,3,0
EMP00479,42,Female,Divorced,Engineering,Analyst,4,3562.38,26,14,7,0,1,2,2,18.8,2,4,0
EMP00480,57,Female,Single,HR,Sales Rep,4,4208.32,12,10,6,1,1,4,2,10.5,5,4,1
EMP00481,44,Female,Single,R&D,Executive,5,4870.83,13,6,2,4,0,3,2,38.5,1,4,0
EMP00482,37,Female,Married,Sales,Manager,3,3151.71,10,16,4,1,0,3,1,0.1,2,3,0
EMP00483,35,Female,Married,Engineering,Executive,4,3339.29,29,11,10,3,1,2,2,18.0,0,3,0
EMP00484,52,Female,Divorced,HR,Executive,4,4992.22,8,18,7,1,1,3,3,3.5,1,3,1
EMP00485,26,Female,Single,Engineering,Manager,2,4685.05,1,18,1,2,0,4,3,1.2,2,3,0
EMP00486,56,Other,Single,Engineering,Executive,3,3348.02,9,6,3,1,1,2,3,2.4,5,4,0
EMP00487,44,Female,Single,Support,Executive,3,6949.59,4,19,4,1,0,3,1,15.9,1,3,0
EMP00488,50,Female,Divorced,Engineering,Developer,5,3952.68,33,8,1,2,0,2,2,5.1,5,3,0
EMP00489,32,Female,Divorced,Support,Sales Rep,5,3216.33,21,3,5,1,1,1,3,10.9,3,3,0
EMP00490,39,Male,Divorced,Support,Analyst,4,6931.39,7,18,6,1,0,4,4,10.7,0,3,0
EMP00491,33,Male,Married,Engineering,Sales Rep,3,5458.45,32,12,7,3,0,2,2,4.3,3,3,0
EMP00492,30,Male,Single,Sales,Executive,3,4567.72,28,14,11,2,0,2,2,7.6,4,3,0
EMP00493,31,Female,Married,Engineering,Manager,5,3949.25,26,8,3,1,0,3,3,7.1,3,3,0
EMP00494,38,Female,Married,Engineering,Manager,3,4446.06,34,9,4,4,0,3,3,5.7,4,3,0
EMP00495,59,Male,Divorced,Sales,Analyst,3,3897.35,9,7,2,1,0,1,3,2.8,3,3,0
EMP00496,28,Female,Single,HR,Analyst,3,4223.72,6,6,4,2,0,2,3,6.2,3,3,0
EMP00497,34,Female,Married,R&D,Analyst,5,5259.63,22,6,12,2,0,3,2,0.8,5,3,0
EMP00498,30,Male,Single,HR,Manager,1,3637.55,9,8,5,2,0,3,2,12.4,2,4,0
EMP00499,48,Female,Married,Engineering,Executive,2,1143.04,15,17,12,3,0,3,2,6.8,1,4,0
EMP00500,23,Female,Divorced,HR,Analyst,4,7539.08,1,12,13,2,0,2,4,16.0,4,3,0
EMP00501,26,Male,Married,R&D,Analyst,2,3179.77,32,15,3,2,0,3,3,2.5,3,3,0
EMP00502,50,Female,Divorced,HR,Manager,5,2594.54,18,4,10,2,0,3,3,5.1,4,3,1
EMP00503,58,Female,Single,R&D,Executive,3,6820.73,11,4,5,1,0,1,3,25.1,4,2,0
EMP00504,59,Male,Married,HR,Analyst,5,4295.48,33,7,13,2,0,3,4,7.4,5,3,0
EMP00505,40,Male,Married,Support,Executive,4,5514.43,4,14,8,0,1,3,4,24.4,3,3,0
EMP00506,29,Other,Divorced,Engineering,Developer,4,6260.56,34,12,3,3,0,2,3,5.1,0,3,0
EMP00507,22,Male,Divorced,R&D,Analyst,5,6393.17,19,0,12,1,1,3,4,26.4,5,3,0
EMP00508,43,Male,Single,Engineering,Analyst,3,5765.38,12,11,13,1,0,2,4,6.8,0,3,1
