customer_id,age,income,employment_status,credit_card_limit,num_credit_cards,credit_score,loan_balance,avg_monthly_spend,missed_payments,region
CUST00325,46,49880.68,Freelancer,11241.58,1,705.0,35973.17,2408.88,0,North
CUST00326,35,39482.64,Freelancer,5771.93,2,641.0,4572.03,2252.51,1,North
CUST00327,63,61246.63,Retired,9711.83,5,615.0,5132.36,1383.05,0,North
CUST00328,35,62143.4,Employed,6416.12,0,712.0,11530.22,1575.99,3,South
CUST00329,19,38429.75,Employed,10008.47,0,659.0,88954.86,1333.42,0,West
CUST00330,52,56494.11,Employed,11734.84,0,733.0,3387.57,1043.12,3,South
CUST00331,33,67986.35,Employed,14508.48,1,703.0,27349.13,2056.19,2,Central
CUST00332,58,67207.87,Employed,5375.93,5,670.0,35.33,1031.33,4,West
CUST00333,53,70085.76,Employed,12926.42,3,735.0,4067.72,2197.71,0,North
CUST00334,50,65819.29,Freelancer,10393.46,10,701.0,6372.97,2891.19,2,East
CUST00335,21,49859.83,Employed,8648.0,2,679.0,15687.78,2025.41,1,East
CUST00336,50,49721.99,Freelancer,12279.57,2,706.0,1811.49,2173.66,2,East
CUST00337,31,36020.97,Employed,9292.23,5,707.0,2066.54,2156.57,0,South
CUST00338,38,95695.5,Retired,12152.59,3,625.0,2373.64,1506.8,2,Central
CUST00339,65,60269.01,Retired,7023.19,2,798.0,16295.25,2021.99,0,Central
CUST00340,37,55502.94,Retired,8101.01,1,683.0,1826.44,1987.42,4,West
CUST00341,25,41424.16,Freelancer,12830.8,2,684.0,7618.08,1424.47,1,East
CUST00342,24,118713.16,Freelancer,14456.2,6,592.0,2556.07,290.21,1,East
CUST00343,20,38533.44,Employed,9894.9,1,686.0,7220.72,1171.25,1,West
CUST00344,34,51423.04,Employed,1638.13,3,689.0,18778.75,1234.75,2,North
CUST00345,50,68316.74,Unemployed,9402.85,3,623.0,4880.21,2100.6,2,East
CUST00346,65,72004.26,Freelancer,10097.28,4,628.0,14421.14,912.66,1,North
CUST00347,29,79158.64,Retired,9301.68,4,635.0,4285.36,2922.55,2,South
CUST00348,68,96152.17,Employed,11009.02,3,665.0,20066.78,2777.54,3,North
CUST00349,39,70123.15,Employed,8569.27,2,691.0,22513.16,2431.31,0,West
CUST00350,39,38879.38,Unemployed,12516.61,4,669.0,5574.52,1493.95,2,North
CUST00351,63,54861.1,Retired,6499.86,3,695.0,361.16,552.86,0,South
CUST00352,47,66156.65,Employed,13710.55,1,714.0,2073.17,2299.31,1,West
CUST00353,55,101364.52,Employed,14650.24,2,707.0,10128.3,1351.27,0,East
CUST00354,55,32043.89,Employed,7260.82,0,698.0,7220.34,2272.53,1,East
CUST00355,62,84051.53,Employed,7259.2,1,694.0,6359.63,2160.74,2,Central
CUST00356,68,63598.29,Employed,11232.09,2,694.0,12987.64,1535.97,1,Central
CUST00357,25,76756.61,Employed,6438.34,2,673.0,2642.13,1067.9,0,East
CUST00358,44,57960.11,Freelancer,8522.19,3,647.0,9150.89,1912.31,0,South
CUST00359,44,43151.35,Employed,13307.58,1,675.0,3410.74,858.18,2,South
CUST00360,51,75017.46,Employed,12212.82,3,713.0,59497.05,1968.68,2,East
CUST00361,38,73088.62,Freelancer,15940.59,2,712.0,747.7,2082.1,0,South
CUST00362,47,79441.14,Retired,10512.35,1,705.0,238.62,1404.29,3,West
CUST00363,50,59733.91,Retired,8167.49,3,656.0,12457.92,898.12,1,North
CUST00364,45,48003.56,Employed,10153.73,1,669.0,970.15,2776.96,3,West
CUST00365,64,28824.26,Retired,9548.23,1,669.0,24989.38,1479.12,1,West
CUST00366,50,76387.47,Employed,9590.33,1,650.0,25688.35,1675.63,2,South
CUST00367,22,68477.79,Freelancer,9928.59,1,725.0,8491.35,2454.86,1,East
CUST00368,65,40684.35,Unemployed,7204.7,0,588.0,27336.85,1459.02,1,East
CUST00369,36,49228.53,Employed,10846.65,2,781.0,20235.51,1343.1,2,East
CUST00370,21,50664.82,Employed,5774.01,1,784.0,2182.59,3006.08,1,North
CUST00371,52,30340.31,Employed,7849.52,2,683.0,29449.04,1360.4,1,East
CUST00372,66,43646.35,Freelancer,9643.36,5,700.0,31105.32,2530.09,2,East
CUST00373,34,37323.39,Employed,3221.34,4,722.0,5844.9,1891.81,1,South
CUST00374,61,51750.42,Unemployed,12306.97,2,642.0,22374.36,1879.14,1,Central
CUST00375,45,45226.05,Employed,3840.54,2,708.0,34148.12,1496.08,1,Central
CUST00376,47,27459.9,Employed,12008.76,5,746.0,20535.29,1680.26,0,South
CUST00377,46,100451.8,Retired,6121.57,0,590.0,1480.94,2872.28,1,East
CUST00378,63,85050.81,Freelancer,8785.24,0,608.0,1491.4,2313.12,5,Central
CUST00379,23,44419.61,Retired,11557.39,2,718.0,60590.49,982.37,4,East
CUST00380,52,65448.43,Employed,16594.42,1,666.0,11692.09,1205.15,0,West
CUST00381,58,68349.3,Employed,10349.36,0,661.0,15511.19,2029.77,1,North
CUST00382,54,83821.72,Employed,4052.12,3,664.0,36500.53,2183.26,1,East
CUST00383,41,43627.9,Employed,12861.09,3,624.0,111.97,2260.02,2,South
CUST00384,46,81842.14,Employed,9304.24,2,659.0,8344.97,1753.92,0,South
CUST00385,66,49041.89,Freelancer,10209.72,1,614.0,12534.47,1290.37,0,South
CUST00386,63,33282.75,Employed,11673.59,2,745.0,32.17,1314.01,1,North
CUST00387,48,74482.73,Employed,3323.87,4,687.0,14689.04,419.65,1,East
CUST00388,52,85815.17,Employed,10019.61,3,685.0,28550.86,2780.13,0,Central
CUST00389,50,111758.18,Employed,8770.92,2,713.0,847.09,222.44,1,West
CUST00390,69,36005.49,Freelancer,13665.5,2,820.0,24461.88,1655.13,1,East
CUST00391,38,73978.39,Employed,12181.34,3,627.0,56933.42,737.08,3,North
CUST00392,49,51803.98,Employed,5118.99,3,588.0,37939.96,1449.34,0,East
CUST00393,40,75667.17,Employed,13787.88,2,678.0,11550.87,2145.72,1,West
CUST00394,50,30590.21,Retired,11348.58,3,589.0,29541.27,428.06,1,North
CUST00395,20,34744.6,Retired,5358.28,1,663.0,22086.72,2011.56,1,Central
CUST00396,35,44482.5,Unemployed,10167.26,2,724.0,25528.7,2322.89,2,East
CUST00397,42,61579.28,Employed,13104.48,5,756.0,7613.72,1549.65,2,North
CUST00398,59,47178.37,Employed,6357.87,2,602.0,9683.1,3443.62,3,East
CUST00399,48,73181.09,Unemployed,14132.73,0,633.0,4099.26,453.01,2,North
CUST00400,20,80537.89,Retired,5462.11,5,698.0,794.2,772.25,1,West
CUST00401,57,71991.55,Retired,7626.32,2,718.0,13640.86,1618.11,1,South
CUST00402,63,92375.75,Freelancer,7171.39,3,721.0,5556.74,1630.28,1,East
CUST00403,41,68316.53,Employed,14130.8,2,754.0,10478.66,1868.68,5,North
CUST00404,67,35662.07,Retired,8526.95,1,716.0,49328.24,2356.97,3,North
CUST00405,49,87267.53,Unemployed,6511.55,2,674.0,978.45,1046.44,1,North
CUST00406,64,47896.88,Freelancer,11335.63,2,733.0,31011.1,985.1,4,West
CUST00407,39,78208.37,Employed,11983.54,5,683.0,1361.4,1383.3,2,South
CUST00408,40,91474.68,Employed,12002.61,0,694.0,15901.43,2418.56,3,East
CUST00409,19,69133.76,Employed,9185.98,2,655.0,6307.02,2285.68,1,North
CUST00410,44,30076.82,Employed,10763.6,3,688.0,1582.87,1758.13,1,East
CUST00411,59,41635.76,Employed,8049.3,1,599.0,21216.65,1494.75,2,East
CUST00412,19,86454.89,Freelancer,15024.41,2,732.0,17988.92,1708.33,6,North
CUST00413,43,56617.55,Employed,13432.62,2,630.0,15335.51,2017.24,0,Central
CUST00414,34,61591.47,Employed,13248.87,5,636.0,50235.69,1859.39,4,South
CUST00415,57,75176.49,Employed,12382.35,2,564.0,359.44,955.02,0,North
CUST00416,50,73926.46,Employed,11559.2,1,639.0,8555.0,913.09,0,West
CUST00417,26,65576.0,Retired,6266.91,2,632.0,12405.77,1644.79,2,East
CUST00418,60,55826.63,Employed,11899.9,3,691.0,6640.53,2234.94,5,East
CUST00419,65,53746.63,Employed,10342.8,2,615.0,16607.11,1163.51,5,East
CUST00420,56,77157.98,Retired,13790.09,5,658.0,34419.68,2044.49,1,West
CUST00421,46,71071.39,Freelancer,12422.26,4,646.0,17909.51,726.86,0,North
CUST00422,59,54854.0,Employed,11651.14,2,592.0,12637.76,1842.65,2,South
CUST00423,43,81642.25,Freelancer,4947.33,0,692.0,20082.04,1331.03,1,North
CUST00424,52,57419.32,Unemployed,9733.0,1,669.0,1741.79,546.06,1,Central
CUST00425,67,42966.76,Freelancer,8326.32,0,682.0,14913.56,1472.14,1,West
CUST00426,42,44820.59,Employed,10757.1,3,722.0,7844.58,1042.01,3,South
CUST00427,41,40425.18,Retired,8753.36,0,680.0,5758.39,1634.09,2,South
CUST00428,30,54551.8,Employed,9172.16,3,663.0,10611.99,2047.58,1,Central
CUST00429,24,84674.49,Employed,11377.1,1,726.0,24500.8,2074.08,5,Central
CUST00430,53,43898.1,Employed,8703.59,4,664.0,7979.98,613.74,1,West
CUST00431,62,63769.52,Employed,10364.77,2,655.0,18182.56,2145.03,3,North
CUST00432,37,46866.21,Retired,5441.76,2,713.0,13333.6,2047.76,1,East
CUST00433,18,54793.82,Employed,7502.8,2,641.0,37181.87,1545.8,0,East
CUST00434,25,29799.18,Employed,11968.13,0,738.0,8827.54,1039.02,2,South
CUST00435,63,55589.24,Employed,6309.42,1,688.0,25715.31,1555.12,3,Central
CUST00436,33,56125.89,Employed,13737.18,2,758.0,27675.19,2766.74,1,South
CUST00437,31,70805.76,Retired,12923.2,3,677.0,9359.23,2157.92,3,West
CUST00438,29,64465.62,Employed,9195.31,2,727.0,10058.73,2383.52,3,South
CUST00439,68,36032.16,Unemployed,18996.2,1,598.0,6083.8,1206.64,2,North
CUST00440,40,81683.96,Freelancer,13729.31,1,744.0,10264.38,1480.49,1,North
CUST00441,32,64206.06,Freelancer,7152.16,1,714.0,4300.32,1021.82,0,East
CUST00442,45,63967.87,Unemployed,12238.52,0,648.0,29307.13,1400.8,2,West
CUST00443,51,59816.35,Employed,10197.59,2,723.0,4313.5,2614.93,1,Central
CUST00444,19,49644.85,Freelancer,7669.86,3,617.0,4468.48,1530.5,2,East
CUST00445,49,64356.05,Freelancer,6790.27,0,655.0,33901.31,1386.54,1,South
CUST00446,40,69511.77,Freelancer,12984.68,1,637.0,11394.44,1943.24,3,South
CUST00447,39,25062.09,Retired,8206.16,1,726.0,1666.28,1455.3,0,North
CUST00448,68,49224.78,Freelancer,9694.37,2,742.0,6363.41,1855.64,0,South
CUST00449,42,54901.06,Freelancer,7236.92,6,658.0,18331.36,1458.76,2,Central
CUST00450,39,65123.41,Retired,7755.53,3,616.0,7808.2,1914.53,0,North
CUST00451,39,83866.22,Employed,9619.21,2,631.0,8253.28,1571.96,2,East
CUST00452,66,44565.18,Employed,11164.55,3,685.0,10357.9,1129.23,1,Central
CUST00453,69,50040.76,Employed,2234.92,1,681.0,3775.18,2432.45,0,North
CUST00454,59,49749.32,Employed,10050.76,3,663.0,8276.14,2890.78,1,North
CUST00455,23,43969.45,Freelancer,7761.64,1,639.0,3637.61,2098.54,3,South
CUST00456,32,53056.27,Freelancer,14207.09,1,761.0,6478.95,898.93,4,East
CUST00457,60,75416.04,Freelancer,18828.26,2,649.0,11401.17,1663.06,1,West
CUST00458,54,38923.29,Retired,8922.16,0,638.0,17749.01,1946.94,0,North
CUST00459,50,68556.29,Employed,4833.31,0,737.0,15073.75,788.88,3,Central
CUST00460,25,25961.96,Freelancer,10350.63,2,666.0,12853.52,1478.3,1,South
CUST00461,61,48773.24,Employed,9383.71,1,706.0,13577.81,957.19,0,South
CUST00462,61,53410.21,Employed,15914.05,3,636.0,10728.7,1182.17,1,East
CUST00463,22,93497.19,Employed,14999.77,1,705.0,14302.64,2003.68,4,Central
CUST00464,56,54503.95,Freelancer,12596.12,1,717.0,7062.51,1770.31,1,South
CUST00465,21,15975.13,Employed,8239.92,2,624.0,34456.16,1142.99,3,Central
CUST00466,23,20022.22,Freelancer,12033.3,3,653.0,13394.49,1759.75,0,South
CUST00467,62,60680.59,Employed,10795.02,2,635.0,41372.34,1582.56,2,West
CUST00468,49,72275.42,Employed,10723.97,2,654.0,7777.38,2329.71,4,Central
CUST00469,69,67509.12,Employed,5325.31,0,760.0,7525.88,555.7,2,Central
CUST00470,47,63351.4,Employed,13185.39,0,693.0,50294.63,1355.48,5,North
CUST00471,64,83245.19,Retired,10323.42,1,777.0,19587.64,2710.45,1,Central
CUST00472,52,49208.18,Employed,9697.48,4,754.0,10970.2,1101.58,2,South
CUST00473,57,77898.21,Retired,8199.53,3,737.0,19014.68,1151.33,3,North
CUST00474,69,27359.7,Retired,7619.15,5,753.0,7580.7,1489.19,0,North
CUST00475,33,41901.04,Retired,10951.78,0,738.0,21332.41,2561.26,0,Central
CUST00476,30,23859.17,Employed,4752.51,0,765.0,3527.83,2041.33,2,North
CUST00477,67,54503.09,Retired,12368.5,0,707.0,45202.28,1162.55,1,Central
CUST00478,59,59074.78,Employed,6837.68,0,714.0,9266.55,1749.33,3,Central
CUST00479,47,62282.03,Employed,3823.96,1,713.0,1462.65,1589.02,1,North
CUST00480,36,61237.67,Employed,15465.69,1,658.0,27966.19,2069.88,1,South
CUST00481,34,41448.93,Retired,7425.74,1,722.0,33715.55,1774.86,3,North
CUST00482,36,56195.18,Employed,7833.52,4,743.0,19637.67,1917.85,0,East
CUST00483,45,30051.07,Employed,13403.61,3,650.0,14901.79,1607.04,0,Central
CUST00484,43,87264.58,Employed,15563.29,2,637.0,39553.87,2593.5,1,West
CUST00485,54,53927.48,Employed,5401.0,1,652.0,14595.14,1774.32,1,West
CUST00486,43,50222.28,Employed,7131.5,0,748.0,23511.15,1424.19,0,West
CUST00487,40,91778.81,Freelancer,7351.96,0,668.0,9558.46,2436.36,0,West
CUST00488,26,35155.07,Employed,12804.4,4,625.0,19485.56,2154.34,1,Central
CUST00489,29,37488.26,Retired,14917.4,1,628.0,103354.52,1254.18,0,Central
CUST00490,18,38075.59,Unemployed,6759.24,2,635.0,7231.27,-564.01,2,North
CUST00491,18,58642.57,Retired,14244.24,4,644.0,19100.2,2124.25,1,North
CUST00492,64,68632.63,Employed,7872.9,1,610.0,2418.24,1538.48,2,West
CUST00493,51,74793.51,Unemployed,11008.37,1,710.0,15121.92,1825.47,1,Central
CUST00494,49,111439.91,Employed,6185.64,0,671.0,5848.78,2509.33,1,North
CUST00495,65,15011.35,Employed,9634.21,1,707.0,30215.71,1228.22,3,North
CUST00496,42,72174.71,Freelancer,9666.66,1,565.0,6685.86,1125.16,0,North
CUST00497,57,48857.39,Unemployed,9054.53,2,734.0,8835.71,962.33,2,Central
CUST00498,62,48271.7,Freelancer,11154.91,3,676.0,58914.91,3122.05,0,East
CUST00499,18,47604.56,Freelancer,6978.91,2,705.0,3638.16,2515.02,3,West
CUST00500,33,41824.61,Employed,7348.83,1,756.0,12477.9,2202.98,1,North
CUST00501,56,93690.5,Unemployed,11313.62,2,698.0,29899.88,643.84,2,North
CUST00502,22,76845.95,Employed,14026.11,4,786.0,5671.25,945.73,0,West
CUST00503,39,60463.92,Employed,9931.56,1,586.0,230.86,2221.56,3,Central
CUST00504,46,87020.32,Unemployed,11511.01,2,664.0,33999.72,2040.95,1,South
CUST00505,20,29749.42,Retired,12274.24,2,590.0,14499.25,1636.92,3,West
CUST00506,29,33385.9,Employed,12491.52,1,696.0,3928.76,988.76,2,West
CUST00507,43,16440.65,Employed,7139.43,3,684.0,4851.39,2433.14,1,South
CUST00508,33,46011.71,Employed,7668.97,3,625.0,24110.65,2875.15,2,South
CUST00509,68,63233.97,Employed,7929.78,1,789.0,15412.44,2063.17,0,West
CUST00510,54,62057.17,Freelancer,15785.9,6,662.0,19785.17,1346.4,0,North
CUST00511,39,62986.84,Freelancer,11524.58,0,570.0,12913.63,2714.52,0,South
CUST00512,46,31778.86,Freelancer,11389.95,4,714.0,23412.61,1901.14,4,East
CUST00513,31,76063.09,Freelancer,11098.71,1,715.0,25811.11,2777.93,2,East
CUST00514,45,64792.55,Employed,6037.62,1,656.0,7338.33,1585.2,3,West
CUST00515,22,74661.09,Employed,15814.57,2,719.0,34683.71,3037.25,3,North
CUST00516,64,22144.76,Employed,11437.56,3,632.0,10554.01,1530.91,1,South
CUST00517,66,66229.82,Freelancer,12169.48,2,659.0,2618.26,1403.16,1,West
CUST00518,47,36244.7,Freelancer,4703.44,3,700.0,3697.61,2297.53,1,South
CUST00519,63,52053.53,Unemployed,12338.93,2,726.0,19854.01,1756.1,2,East
CUST00520,69,70687.3,Employed,8931.36,1,669.0,7106.34,2032.48,1,North
CUST00521,22,61821.87,Employed,6031.65,1,656.0,4566.11,1188.91,0,East
CUST00522,29,42969.2,Retired,7138.71,1,678.0,13924.39,1199.61,1,Central
CUST00523,33,60125.46,Employed,6205.32,3,578.0,22867.51,1571.16,3,East
CUST00524,43,29369.29,Freelancer,6154.65,6,666.0,1734.98,2015.02,1,South
CUST00525,43,83005.35,Employed,10181.64,2,581.0,8943.74,1333.27,1,Central
CUST00526,65,55894.32,Employed,8839.71,1,638.0,22141.35,2441.51,1,East
CUST00527,38,82371.0,Freelancer,11002.21,3,609.0,35093.22,1735.62,1,Central
CUST00528,56,49469.37,Employed,15027.93,1,706.0,204.64,2824.38,0,East
CUST00529,53,49528.48,Freelancer,9611.49,5,643.0,16010.63,1168.73,1,North
CUST00530,50,44716.26,Freelancer,3265.33,1,742.0,13646.11,2005.41,4,East
CUST00531,47,77523.48,Employed,9274.13,2,588.0,10939.11,2075.54,2,East
CUST00532,54,45811.38,Freelancer,13580.18,3,668.0,2618.82,1962.69,1,East
CUST00533,40,72891.91,Employed,9742.18,0,684.0,20309.6,1770.65,2,North
CUST00534,27,52350.95,Employed,14587.99,4,705.0,7483.36,2308.3,3,North
CUST00535,22,20480.73,Freelancer,11358.82,2,788.0,4010.84,1058.54,4,East
CUST00536,53,48593.72,Employed,4485.19,3,582.0,28459.31,1969.72,1,South
CUST00537,51,36417.84,Employed,10328.75,4,642.0,5501.53,1208.15,2,North
CUST00538,69,60678.05,Retired,10891.0,2,780.0,3317.47,1452.5,2,Central
CUST00539,48,36191.85,Employed,13241.07,1,634.0,5610.51,1961.06,6,Central
CUST00540,27,78519.5,Freelancer,15458.91,3,702.0,2996.03,2368.89,0,South
CUST00541,36,58178.48,Freelancer,12723.18,0,633.0,22527.14,975.74,2,East
CUST00542,49,56448.08,Employed,11321.44,3,610.0,3014.68,2790.49,2,North
CUST00543,18,73117.84,Employed,12028.56,0,639.0,18917.05,2401.41,2,South
CUST00544,22,79278.14,Employed,9495.98,3,779.0,2660.02,1826.11,0,East
CUST00545,62,59598.02,Employed,5611.37,1,622.0,3848.69,1159.49,1,West
CUST00546,21,44575.99,Freelancer,10124.49,2,665.0,6290.11,2717.33,2,Central
CUST00547,33,24520.61,Freelancer,11095.87,2,667.0,44954.19,2077.38,1,South
CUST00548,41,46279.0,Employed,6389.03,2,726.0,36769.1,2076.88,0,North
CUST00549,33,47655.76,Unemployed,13979.86,5,736.0,1334.37,1393.34,1,West
CUST00550,19,62141.15,Retired,13016.23,1,685.0,6138.1,1916.5,2,West
CUST00551,66,53097.06,Employed,5884.72,2,521.0,6377.63,1424.35,0,West
CUST00552,45,73758.66,Freelancer,14097.5,0,636.0,3565.56,2529.18,3,East
CUST00553,49,47740.33,Freelancer,9075.06,2,620.0,8580.33,2543.95,2,Central
CUST00554,44,58859.18,Employed,7664.53,1,738.0,20674.61,1707.87,2,North
CUST00555,37,83679.75,Employed,13237.83,4,634.0,1569.43,1448.91,1,North
CUST00556,41,66836.5,Freelancer,9846.84,3,764.0,16705.18,2274.81,1,East
CUST00557,29,58799.25,Employed,15697.56,2,700.0,4532.06,2190.95,1,South
CUST00558,67,47961.11,Employed,7441.34,1,737.0,15426.77,1100.23,1,East
CUST00559,52,47335.37,Freelancer,4805.03,0,793.0,17180.54,1625.07,3,East
CUST00560,50,42987.73,Freelancer,9158.69,3,633.0,19536.88,3115.73,0,East
CUST00561,50,49179.86,Employed,12367.67,2,599.0,29676.0,1795.15,2,West
CUST00562,68,75113.32,Employed,7218.57,4,689.0,34481.85,1941.06,2,West
CUST00563,60,55562.23,Employed,6009.7,2,728.0,21352.48,2127.0,2,West
CUST00564,54,33004.54,Employed,10686.78,4,647.0,9840.61,1464.77,1,East
CUST00565,29,95363.39,Employed,5608.94,4,682.0,677.83,2259.79,1,West
CUST00566,20,66399.3,Employed,10920.08,2,741.0,41494.93,2026.85,2,East
CUST00567,18,31861.13,Employed,8978.13,1,736.0,13794.22,2475.13,1,Central
CUST00568,50,51163.02,Employed,11483.4,2,651.0,11471.94,788.84,3,West
CUST00569,57,62217.73,Employed,5848.51,0,694.0,4106.4,2012.48,1,South
CUST00570,27,94091.84,Employed,13894.49,1,633.0,17291.41,1925.99,0,Central
CUST00571,60,37837.75,Employed,9450.9,4,608.0,78688.59,949.77,4,North
CUST00572,61,79520.81,Employed,12290.57,0,748.0,6007.82,1640.13,1,South
CUST00573,46,87989.73,Retired,12879.63,0,573.0,24110.1,2036.49,1,South
CUST00574,30,47426.91,Employed,6527.67,2,690.0,5161.1,1830.06,1,West
CUST00575,29,54449.73,Unemployed,12646.77,0,661.0,10033.58,1785.15,1,West
CUST00576,48,39273.82,Retired,5724.8,0,707.0,3598.36,1791.38,3,East
CUST00577,63,55930.78,Employed,5889.59,3,646.0,10785.74,1520.75,4,North
CUST00578,19,59268.2,Freelancer,15892.0,0,737.0,9223.38,3003.31,3,South
CUST00579,68,73193.0,Employed,13335.56,3,669.0,595.4,1996.99,0,West
CUST00580,67,81803.67,Employed,16220.99,1,753.0,7214.28,1985.86,3,South
CUST00581,52,45038.08,Employed,8889.36,1,691.0,971.64,1003.58,4,South
CUST00582,40,20653.5,Employed,10307.29,6,628.0,8984.63,1610.65,1,East
CUST00583,34,59575.1,Employed,11582.06,3,707.0,58809.37,1482.62,4,Central
CUST00584,43,65870.75,Employed,9963.41,1,701.0,5200.38,1781.46,3,East
CUST00585,25,64988.35,Unemployed,7761.59,1,675.0,10873.89,1607.07,7,South
CUST00586,46,53466.54,Retired,7311.75,0,643.0,2092.32,1429.57,0,Central
CUST00587,43,62495.04,Employed,10641.59,2,723.0,2508.05,1662.94,0,Central
CUST00588,27,90308.9,Employed,6799.42,2,632.0,6588.5,1150.26,0,North
CUST00589,43,67634.68,Employed,6715.41,2,637.0,10092.45,2157.12,1,West
CUST00590,51,52532.63,Employed,11180.72,2,706.0,18130.21,2283.01,2,Central
CUST00591,68,49996.04,Freelancer,9714.52,2,669.0,9151.2,2098.84,3,Central
CUST00592,58,56602.95,Employed,12811.62,0,582.0,370.31,2313.48,0,West
CUST00593,24,92734.8,Employed,8725.27,3,632.0,4740.38,2271.37,2,North
CUST00594,21,56333.99,Freelancer,8256.23,3,700.0,376.28,1029.4,4,Central
CUST00595,67,59604.11,Freelancer,11270.66,5,667.0,37504.89,2695.6,2,North
CUST00596,62,50353.73,Employed,7563.93,3,675.0,441.97,2321.46,0,North
CUST00597,28,81979.67,Employed,8025.62,1,693.0,762.93,654.44,0,Central
CUST00598,46,99196.75,Employed,8144.64,1,703.0,5313.22,1343.98,4,West
CUST00599,53,69012.26,Employed,9370.89,0,686.0,15008.49,1060.42,4,North
CUST00600,42,61655.46,Employed,15317.31,2,514.0,6646.5,2060.4,0,West
CUST00601,38,60735.66,Employed,5869.63,2,677.0,953.14,1479.59,3,South
CUST00602,53,12313.86,Retired,13886.52,2,654.0,27141.33,1814.38,3,Central
CUST00603,27,74903.02,Employed,12213.36,1,682.0,18070.62,2840.71,0,East
CUST00604,54,62683.33,Employed,14700.94,3,733.0,7571.96,2666.56,1,Central
CUST00605,26,68566.84,Employed,19410.06,3,626.0,16947.23,1225.33,3,West
CUST00606,41,45770.76,Employed,14294.36,1,684.0,4815.21,2074.73,2,Central
CUST00607,52,52310.86,Unemployed,12777.0,4,704.0,11257.44,2896.27,1,South
CUST00608,66,51779.5,Employed,6062.51,3,665.0,31867.63,1251.14,0,North
CUST00609,52,80432.46,Employed,6441.33,4,615.0,1708.97,2380.77,2,East
CUST00610,65,52424.8,Employed,11080.57,3,620.0,28149.34,1699.07,1,West
CUST00611,53,101653.21,Employed,4905.77,2,678.0,23306.38,1235.5,1,West
CUST00612,35,68617.25,Employed,11846.32,1,649.0,44668.64,2708.49,2,East
CUST00613,66,34486.35,Employed,3595.23,4,584.0,10816.31,1542.91,0,Central
CUST00614,56,57429.07,Employed,13456.7,5,640.0,4821.91,1710.29,2,East
CUST00615,49,46966.5,Employed,9034.9,5,615.0,6533.44,1587.06,1,West
CUST00616,41,16112.35,Employed,10379.79,2,717.0,15316.83,2432.08,2,Central
CUST00617,40,91989.42,Freelancer,7754.88,1,606.0,2276.22,2390.05,0,West
CUST00618,49,74062.85,Freelancer,4304.42,2,751.0,6500.29,1354.87,1,West
CUST00619,54,70664.15,Unemployed,13704.09,2,788.0,19443.13,1869.57,1,South
CUST00620,29,63308.07,Freelancer,14007.1,3,643.0,12790.84,2021.27,2,North
CUST00621,66,32359.65,Employed,8945.54,2,649.0,972.11,2385.26,1,North
CUST00622,30,50327.66,Freelancer,11985.79,1,727.0,10303.13,1435.39,1,East
CUST00623,40,76835.62,Employed,8827.33,3,734.0,11141.9,2629.49,2,Central
